cntr_01,dist_x,pang_x,designation_01,source_id_01,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
3070,5.788538,97.786407,Gaia DR3 458488003675180160,458488003675180160,3.5799025471E+01,5.7472041078E+01,1811205300072747,35.8019882,57.4718232,1811,5,3,zr,0,0,0,0,1.631700E+01,1.080000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3071,7.492727,151.983728,Gaia DR3 458488622150449280,458488622150449280,3.5829964739E+01,5.7524275926E+01,1811105200050629,35.8317854,57.5224385,1811,5,2,zg,0,0,0,0,1.798800E+01,1.580000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3072,5.244378,-95.478974,Gaia DR3 458489068827059328,458489068827059328,3.5707678653E+01,5.7511711022E+01,776115300048981,35.7049789,57.5115719,776,15,3,zg,0,0,0,0,1.556200E+01,7.000000E-02,6.918593E-310,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3073,null,null,Gaia DR3 458241541269642880,458241541269642880,3.5178823276E+01,5.5909071880E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3074,5.626528,90.046409,Gaia DR3 458262328911050880,458262328911050880,3.4970578097E+01,5.6261080798E+01,1811101200048502,34.9733921,56.2610795,1811,1,2,zg,1,1,1,1,1.677000E+01,1.210000E-01,0.000000E+00,0.0,null,1.793750E+01,0.000000E+00,1.793750E+01,0.02420505,1.793750E+01
3075,5.316417,93.190028,Gaia DR3 458262431990284672,458262431990284672,3.4901886562E+01,5.6238805908E+01,776212100059342,34.9045398,56.2387237,776,12,1,zr,1,1,1,1,1.675500E+01,2.110000E-01,0.000000E+00,0.0,null,1.805108E+01,0.000000E+00,1.805108E+01,0.02649613,1.805108E+01
3076,6.920527,132.104271,Gaia DR3 458268273145747968,458268273145747968,3.5142195821E+01,5.6329949540E+01,1811101200048737,35.1447683,56.3286606,1811,1,2,zg,0,0,0,0,1.667900E+01,1.980000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3077,5.703026,94.782962,Gaia DR3 459032914760539264,459032914760539264,3.6729872962E+01,5.8743036227E+01,1812212300071876,36.7329154,58.7429041,1812,12,3,zr,0,0,0,0,1.673500E+01,1.660000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3078,8.558326,-53.187723,Gaia DR3 459034873267691264,459034873267691264,3.6695796106E+01,5.8875862378E+01,1812112300050298,36.6921138,58.8772868,1812,12,3,zg,0,0,0,0,1.694800E+01,2.070000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3079,5.686177,95.344819,Gaia DR3 458531709258674304,458531709258674304,3.4220964121E+01,5.6870919262E+01,1811206400070642,34.2238416,56.8707721,1811,6,4,zr,0,0,0,0,1.657500E+01,1.060000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3080,null,null,Gaia DR3 458284662741800064,458284662741800064,3.5459645436E+01,5.6575636908E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3081,5.928633,64.243904,Gaia DR3 458533839562362368,458533839562362368,3.4268738209E+01,5.6968659509E+01,1811306400074962,34.2714593,56.9693751,1811,6,4,zi,0,0,0,0,1.758200E+01,1.860000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3082,7.806596,144.025862,Gaia DR3 458287548959789568,458287548959789568,3.5897646159E+01,5.6574426749E+01,776211200059751,35.8999585,56.5726718,776,11,2,zr,6,6,7,7,1.714800E+01,1.770000E-01,2.261080E-06,15.20576,3.577411E-01,1.895883E+01,3.542423E-01,1.847990E+01,0.03453951,1.807983E+01
3083,6.000150,30.327322,Gaia DR3 459044081675268736,459044081675268736,3.7118838520E+01,5.9054325283E+01,1812212300071872,37.1204752,59.0557639,1812,12,3,zr,0,0,0,0,1.890900E+01,2.580000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3084,6.961996,96.547793,Gaia DR3 458535248311586304,458535248311586304,3.4193289327E+01,5.7029346575E+01,775113400048697,34.1968197,57.0291260,775,13,4,zg,9,9,13,13,1.463600E+01,1.330000E-01,1.926118E-06,24.95132,3.938790E-01,1.526808E+01,2.291746E-01,1.468865E+01,0.01361748,1.398274E+01
3085,8.224464,97.222158,Gaia DR3 458535660628422400,458535660628422400,3.4215479367E+01,5.7055240079E+01,775213400062762,34.2196469,57.0549528,775,13,4,zr,22,22,24,24,1.417800E+01,9.600000E-02,1.963357E-06,20.84855,2.808245E-01,1.439026E+01,1.783252E-01,1.364270E+01,0.01268121,1.332710E+01
3086,6.168004,111.450993,Gaia DR3 458542528275446016,458542528275446016,3.3777065609E+01,5.6926520410E+01,775113400048675,33.7799877,56.9258938,775,13,4,zg,0,0,0,0,1.592500E+01,2.330000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3087,8.368804,153.329181,Gaia DR3 458308469733215488,458308469733215488,3.5288817513E+01,5.6816725538E+01,1811105300051242,35.2907239,56.8146482,1811,5,3,zg,0,0,0,0,1.778700E+01,1.790000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3088,6.704848,130.455328,Gaia DR3 458308955066917120,458308955066917120,3.5298324623E+01,5.6853907392E+01,1811205300072765,35.3009164,56.8526989,1811,5,3,zr,0,0,0,0,1.714400E+01,4.300000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3089,7.662655,135.177444,Gaia DR3 458309191287717632,458309191287717632,3.5293482828E+01,5.6865644772E+01,1811205300072708,35.2962277,56.8641350,1811,5,3,zr,0,0,0,0,1.654000E+01,1.230000E-01,4.900000E-324,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3090,5.001158,86.329952,Gaia DR3 458558166258030592,458558166258030592,3.4396323348E+01,5.7085671502E+01,775113400048717,34.3988747,57.0857604,775,13,4,zg,0,0,0,0,1.606800E+01,1.900000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3091,null,null,Gaia DR3 457930276396481280,457930276396481280,3.9706805515E+01,5.7591294669E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3092,null,null,Gaia DR3 457946322394053760,457946322394053760,3.9658666234E+01,5.7816981602E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3093,6.146983,104.830827,Gaia DR3 457950376842758784,457950376842758784,3.9462086081E+01,5.7904531599E+01,776214200058971,39.4651926,57.9040945,776,14,2,zr,0,0,0,0,1.667500E+01,1.390000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3094,6.398594,-60.046131,Gaia DR3 457959928852056960,457959928852056960,3.8020982293E+01,5.6666207677E+01,1812108300050471,38.0181798,56.6670951,1812,8,3,zg,1,1,1,1,1.685100E+01,1.180000E-01,0.000000E+00,0.0,null,1.794788E+01,0.000000E+00,1.794788E+01,0.02864735,1.794788E+01
3095,null,null,Gaia DR3 457966285403539840,457966285403539840,3.7831386616E+01,5.6897823643E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3096,8.729729,-50.503058,Gaia DR3 458022429216424832,458022429216424832,3.8386605349E+01,5.7537425006E+01,1812308100075496,38.3831190,57.5389673,1812,8,1,zi,12,6,12,6,1.627900E+01,1.670000E-01,2.074088E-06,25.89748,4.952229E-01,1.754767E+01,3.237238E-01,1.700258E+01,0.0185328,1.588483E+01
3097,8.616951,95.293517,Gaia DR3 458023906685170816,458023906685170816,3.8390817459E+01,5.7543567206E+01,776215400060585,38.3952586,57.5433463,776,15,4,zr,9,9,9,9,1.745200E+01,1.110000E-01,1.802270E-06,19.03075,4.538806E-01,1.853252E+01,2.771759E-01,1.757223E+01,0.02159352,1.697082E+01
3098,9.005592,32.500315,Gaia DR3 458034214602238720,458034214602238720,3.7510281549E+01,5.7248917043E+01,776215400060649,37.5127662,57.2510268,776,15,4,zr,65,65,69,69,1.709600E+01,1.190000E-01,1.552755E-06,17.08261,4.530979E-01,1.870135E+01,2.819176E-01,1.787386E+01,0.02446764,1.656144E+01
3099,6.819852,35.325510,Gaia DR3 458034214608746752,458034214608746752,3.7516714280E+01,5.7259113810E+01,776115400041880,37.5187397,57.2606594,776,15,4,zg,389,386,429,426,1.549400E+01,2.100000E-02,3.068833E-07,3.886021,8.160664E-02,1.587934E+01,3.503609E-02,1.558359E+01,0.01336701,1.505465E+01
3100,5.977863,-122.183230,Gaia DR3 459147573208789248,459147573208789248,3.5873128627E+01,5.8963488668E+01,808202400067639,35.8704029,58.9626042,808,2,4,zr,77,74,121,108,1.529000E+01,2.650000E-01,6.807578E-07,16.40266,3.233819E-01,1.700238E+01,1.629772E-01,1.644501E+01,0.01473115,1.495704E+01
3101,4.562329,87.329028,Gaia DR3 459200521567028224,459200521567028224,3.5530811356E+01,5.9186373666E+01,808102400050485,35.5332827,59.1864327,808,2,4,zg,0,0,0,0,1.606100E+01,1.520000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3102,6.056464,-47.102695,Gaia DR3 459220037898135552,459220037898135552,3.5358195269E+01,5.9440129869E+01,1811109200046874,35.3557712,59.4412750,1811,9,2,zg,0,0,0,0,1.737900E+01,1.460000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3103,7.617131,-126.553844,Gaia DR3 459225260578305536,459225260578305536,3.5202391130E+01,5.9606430008E+01,808102100044324,35.1990318,59.6051698,808,2,1,zg,0,0,0,0,1.605200E+01,9.400000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3104,4.267998,-94.934905,Gaia DR3 555524337220684928,555524337220684928,5.0902174457E+01,7.8901493048E+01,856215300041213,50.8960385,78.9013910,856,15,3,zr,0,0,0,0,1.617700E+01,1.250000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3105,4.319819,-73.511899,Gaia DR3 4083014302075401984,4083014302075401984,2.8934091603E+02,-2.0139096269E+01,335103300074039,289.3396905,-20.1387557,335,3,3,zg,0,0,0,0,1.672200E+01,3.290000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3106,5.309324,-132.541561,Gaia DR3 4083308941133844992,4083308941133844992,2.9133812303E+02,-1.9426642446E+01,335202200084159,291.3369708,-19.4276396,335,2,2,zr,0,0,0,0,1.653800E+01,1.030000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3107,9.908602,-151.649770,Gaia DR3 428762908669728256,428762908669728256,5.1253048890E+00,6.0285444398E+01,1809311200041490,5.1226683,60.2830221,1809,11,2,zi,7,1,7,1,1.743300E+01,1.290000E-01,1.346798E-06,20.61574,4.648023E-01,1.795176E+01,3.171501E-01,1.749418E+01,0.02280814,1.659843E+01
3108,null,null,Gaia DR3 429030231736304256,429030231736304256,3.8035613011E+00,5.9779271202E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3109,9.146806,47.005892,Gaia DR3 429058853399113344,429058853399113344,2.6444884152E+00,5.9673395135E+01,806104100047089,2.6481691,59.6751277,806,4,1,zg,12,12,20,20,1.560200E+01,1.200000E-01,2.478599E-06,18.77215,3.155628E-01,1.715900E+01,2.291546E-01,1.655682E+01,0.01809833,1.617321E+01
3110,4.341875,89.060561,Gaia DR3 428606954121083776,428606954121083776,7.9500002953E+00,6.0568216148E+01,806106300056417,7.9524544,60.5682359,806,6,3,zg,0,0,0,0,1.616500E+01,2.370000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3111,5.678257,-31.130196,Gaia DR3 428623584235485824,428623584235485824,7.4851623375E+00,6.0352483255E+01,806206300075652,7.4835138,60.3538334,806,6,3,zr,1,1,1,1,1.849600E+01,2.420000E-01,0.000000E+00,0.0,null,1.870861E+01,0.000000E+00,1.870861E+01,0.04731205,1.870861E+01
3112,9.250246,39.652237,Gaia DR3 428403441390354944,428403441390354944,4.7521233159E+00,6.0335288992E+01,1809311200080003,4.7554365,60.3372673,1809,11,2,zi,40,9,41,10,1.540600E+01,7.700000E-02,5.798138E-07,10.48674,1.959180E-01,1.624021E+01,9.757042E-02,1.571555E+01,0.01379436,1.511233E+01
3113,4.549559,155.453155,Gaia DR3 428870385929292672,428870385929292672,6.3578086237E+00,6.1107643254E+01,1809315400090454,6.3588952,61.1064937,1809,15,4,zi,0,0,0,0,1.664500E+01,3.170000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3114,8.682072,89.905983,Gaia DR3 428871489746923904,428871489746923904,6.7689085986E+00,6.1054828134E+01,1809315400090442,6.7738917,61.0548320,1809,15,4,zi,3,1,3,1,1.800000E+01,2.650000E-01,1.885577E-06,0.0,1.714595E-01,1.848074E+01,0.000000E+00,1.821969E+01,0.0370134,1.815765E+01
3115,5.109020,-95.695093,Gaia DR3 428647670411806208,428647670411806208,6.9767989109E+00,6.0625289262E+01,806306300102172,6.9739200,60.6251484,806,6,3,zi,1,1,3,3,1.532100E+01,1.870000E-01,0.000000E+00,0.0,null,1.595546E+01,0.000000E+00,1.595546E+01,0.01260199,1.595546E+01
3116,5.267315,-84.816797,Gaia DR3 428681033718766464,428681033718766464,7.2803736644E+00,6.0988565052E+01,806206300075684,7.2773691,60.9886972,806,6,3,zr,0,0,1,1,1.592600E+01,4.700000E-02,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01488924,0.000000E+00
3117,4.936388,90.244697,Gaia DR3 428945844222207360,428945844222207360,5.5820345089E+00,6.1652869087E+01,1809315100090299,5.5849224,61.6528632,1809,15,1,zi,0,0,0,0,1.658400E+01,1.460000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3118,4.792968,90.070757,Gaia DR3 428946600137590400,428946600137590400,5.5206232419E+00,6.1566023473E+01,1809115100057502,5.5234194,61.5660218,1809,15,1,zg,0,0,0,0,1.683000E+01,2.390000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3119,4.086399,81.082932,Gaia DR3 428969758596322048,428969758596322048,4.1171696624E+00,5.9079286571E+01,806103300046451,4.1193520,59.0794625,806,3,3,zg,0,0,0,0,1.568200E+01,1.510000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3120,4.984751,75.715359,Gaia DR3 429255116226234240,429255116226234240,1.7050350259E+00,5.9859557079E+01,1838209100080118,1.7077074,59.8598987,1838,9,1,zr,0,0,0,0,1.739300E+01,1.600000E-01,1.028000E-320,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3121,4.677624,-176.623118,Gaia DR3 429292259104156160,429292259104156160,1.7929398525E+00,6.0317763384E+01,806108400059061,1.7927853,60.3164663,806,8,4,zg,0,0,0,0,1.567100E+01,1.740000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3122,6.092986,97.249594,Gaia DR3 429302051629352960,429302051629352960,1.7012427452E+00,6.0600228123E+01,1809116400065438,1.7046629,60.6000145,1809,16,4,zg,0,0,0,0,1.705200E+01,2.390000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3123,6.130250,94.469755,Gaia DR3 429320468450276864,429320468450276864,1.0637897804E+00,6.0155003752E+01,1838109100054254,1.0672011,60.1548710,1838,9,1,zg,0,0,0,0,1.548600E+01,1.060000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3124,6.067005,94.950239,Gaia DR3 429338850909909760,429338850909909760,3.4848728831E-01,6.0355454667E+01,832105400055057,0.3518818,60.3553092,832,5,4,zg,5,5,6,6,1.459900E+01,7.500000E-02,2.493541E-06,28.88389,2.595155E-01,1.542825E+01,2.508011E-01,1.507663E+01,0.01287353,1.482583E+01
3125,6.015463,95.587640,Gaia DR3 429341153012514176,429341153012514176,4.1094910628E-01,6.0449917241E+01,832105400055062,0.4143211,60.4497545,832,5,4,zg,0,0,0,0,1.476600E+01,8.300000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3126,4.124239,76.060165,Gaia DR3 429366957177244544,429366957177244544,1.0107607998E+00,6.0848767636E+01,1809316300101998,1.0130434,60.8490436,1809,16,3,zi,0,0,0,0,1.638700E+01,2.660000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3127,8.041779,-120.995633,Gaia DR3 429366957178085376,429366957178085376,1.0122647915E+00,6.0845838618E+01,1809216300087540,1.0083343,60.8446882,1809,16,3,zr,0,0,0,0,1.856800E+01,2.680000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3128,7.926237,-89.660690,Gaia DR3 629607506553221888,629607506553221888,1.5070388365E+02,2.1949234778E+01,571315200022558,150.7015099,21.9492478,571,15,2,zi,0,0,1,1,1.348800E+01,6.300000E-02,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01091833,0.000000E+00
3129,7.998077,-131.850705,Gaia DR3 422858810408804864,422858810408804864,2.9047830128E+00,5.8211817631E+01,1809308100085691,2.9016416,58.2103353,1809,8,1,zi,0,0,0,0,1.528500E+01,1.640000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3130,6.110042,152.288907,Gaia DR3 421745486165229312,421745486165229312,6.0718510972E+00,5.6729569776E+01,1809107400051538,6.0732897,56.7280672,1809,7,4,zg,0,0,0,0,1.829100E+01,2.670000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3131,7.106708,106.136727,Gaia DR3 422432749653378048,422432749653378048,2.9363942464E+00,5.7271519807E+01,805113400045758,2.9399016,57.2709711,805,13,4,zg,6,6,6,6,1.486800E+01,1.780000E-01,3.642915E-06,11.24191,2.583867E-01,1.493543E+01,1.073256E-01,1.444372E+01,0.01415426,1.432750E+01
3132,3.867441,94.315939,Gaia DR3 422138527212598528,422138527212598528,5.4395603933E+00,5.8339533263E+01,773315100075700,5.4416013,58.3394524,773,15,1,zi,0,0,0,0,1.603600E+01,1.220000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3133,7.865859,45.759438,Gaia DR3 421832347583318528,421832347583318528,7.8143317868E+00,5.7251681046E+01,773114300044946,7.8172256,57.2532054,773,14,3,zg,0,0,0,0,1.730800E+01,1.830000E-01,1.580000E-322,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3134,3.740319,-80.675623,Gaia DR3 1824161774132302720,1824161774132302720,2.9632787847E+02,1.8316804064E+01,1587115200149286,296.3267985,18.3169724,1587,15,2,zg,0,0,0,0,1.714400E+01,2.460000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3135,5.542742,-64.570086,Gaia DR3 423061979540546048,423061979540546048,1.8296090316E+00,5.8337852691E+01,805213100061184,1.8269600,58.3385138,805,13,1,zr,0,0,0,0,1.675500E+01,2.880000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3136,5.074718,97.560467,Gaia DR3 423076307551376512,423076307551376512,1.4217536274E+00,5.8495410398E+01,1838209400073809,1.4244277,58.4952249,1838,9,4,zr,0,0,3,3,1.572200E+01,1.010000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01267399,0.000000E+00
3137,null,null,Gaia DR3 1824169612474490368,1824169612474490368,2.9570113530E+02,1.7968235818E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3138,3.103000,8.007775,Gaia DR3 1824170196625800576,1824170196625800576,2.9563531697E+02,1.7965956360E+01,591107400149283,295.6354432,17.9668099,591,7,4,zg,0,0,2,1,1.629900E+01,1.650000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01861745,0.000000E+00
3139,6.822066,87.426425,Gaia DR3 515187241336745088,515187241336745088,3.3804031503E+01,6.4024441474E+01,1841108400055126,33.8083538,64.0245265,1841,8,4,zg,0,0,0,0,1.496300E+01,8.700000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3140,null,null,Gaia DR3 515211533672475264,515211533672475264,3.4686183671E+01,6.4424930589E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3141,7.194918,77.592654,Gaia DR3 515475966217148160,515475966217148160,3.2189338034E+01,6.5037408154E+01,1840205100058605,32.1939632,65.0378375,1840,5,1,zr,28,23,30,25,1.508900E+01,1.400000E-01,1.244251E-06,20.80076,2.564043E-01,1.611311E+01,1.673222E-01,1.569873E+01,0.01192609,1.505972E+01
3142,5.306095,13.840488,Gaia DR3 515004859845473408,515004859845473408,3.3309482765E+01,6.4154549781E+01,1841108400055059,33.3102916,64.1559809,1841,8,4,zg,1,1,2,2,1.747600E+01,1.810000E-01,0.000000E+00,0.0,null,1.912355E+01,0.000000E+00,1.912355E+01,0.05620545,1.912355E+01
3143,6.723523,35.972267,Gaia DR3 515011937951440000,515011937951440000,3.2628923452E+01,6.4091985934E+01,1841108400055120,32.6314344,64.0934974,1841,8,4,zg,1,1,1,1,1.743400E+01,1.050000E-01,0.000000E+00,0.0,null,1.716860E+01,0.000000E+00,1.716860E+01,0.02268383,1.716860E+01
3144,6.169571,-101.267739,Gaia DR3 515056433813366656,515056433813366656,3.1382567740E+01,6.4287026811E+01,1841108300056492,31.3786939,64.2866919,1841,8,3,zg,1,1,1,1,1.456100E+01,9.500000E-02,0.000000E+00,0.0,null,1.526790E+01,0.000000E+00,1.526790E+01,0.01368046,1.526790E+01
3145,null,null,Gaia DR3 515060522622174080,515060522622174080,3.1256066377E+01,6.4385586007E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3146,6.120045,-134.091066,Gaia DR3 6251990550540815360,6251990550540815360,2.3218794250E+02,-2.1825222535E+01,276113400030701,232.1866272,-21.8264054,276,13,4,zg,1,1,1,1,1.542900E+01,3.500000E-02,0.000000E+00,0.0,null,1.614302E+01,0.000000E+00,1.614302E+01,0.01923717,1.614302E+01
3147,null,null,Gaia DR3 4344495763643494912,4344495763643494912,2.4714737495E+02,-9.3255000414E+00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3148,8.368616,-32.589840,Gaia DR3 3349565249497848448,3349565249497848448,8.8832246589E+01,1.6065870904E+01,562202200052193,88.8309436,16.0678295,562,2,2,zr,1,1,3,3,1.972600E+01,2.460000E-01,0.000000E+00,0.0,null,1.921992E+01,0.000000E+00,1.921992E+01,0.07521121,1.921992E+01
3149,6.480108,87.745226,Gaia DR3 3349578306198547200,3349578306198547200,8.8444497334E+01,1.6153469389E+01,562202200055669,88.4463699,16.1535402,562,2,2,zr,0,0,7,7,1.514800E+01,9.400000E-02,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01128694,0.000000E+00
3150,3.632912,-94.470026,Gaia DR3 3350944582534696576,3350944582534696576,1.0184567018E+02,1.1078150852E+01,1508216200046410,101.8446450,11.0780722,1508,16,2,zr,0,0,0,0,1.654300E+01,1.840000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3151,5.199883,-93.999353,Gaia DR3 3349752230893885568,3349752230893885568,8.9402042948E+01,1.7014582046E+01,1557109200034212,89.4005361,17.0144813,1557,9,2,zg,0,0,0,0,1.557000E+01,1.430000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3152,6.530253,46.444008,Gaia DR3 3350658125395928064,3350658125395928064,9.0048391744E+01,1.9192669473E+01,562110400036218,90.0497837,19.1939194,562,10,4,zg,0,0,0,0,1.774000E+01,1.200000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3153,4.813573,85.901603,Gaia DR3 3349776802406550784,3349776802406550784,8.9006795334E+01,1.6911404743E+01,562102200040092,89.0081893,16.9115003,562,2,2,zg,0,0,0,0,1.608800E+01,1.710000E-01,3.220147E-318,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3154,3.527477,159.434845,Gaia DR3 3349825283996747136,3349825283996747136,8.9272020450E+01,1.7324212012E+01,562106300038211,89.2723810,17.3232946,562,6,3,zg,0,0,0,0,1.580700E+01,2.000000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3155,8.465412,103.467696,Gaia DR3 3350313020482132096,3350313020482132096,9.0950568940E+01,1.8264785073E+01,562105200033720,90.9529771,18.2642374,562,5,2,zg,3,3,3,3,1.507600E+01,1.120000E-01,1.588852E-06,0.0,2.394268E-01,1.514881E+01,0.000000E+00,1.495985E+01,0.01438073,1.467329E+01
3156,4.948590,-129.157577,Gaia DR3 4317057343600116480,4317057343600116480,2.9419293094E+02,1.3094979906E+01,1587104200175703,294.1918366,13.0941119,1587,4,2,zg,0,0,0,0,1.805900E+01,3.060000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3157,5.549093,82.660250,Gaia DR3 3351229978819788672,3351229978819788672,1.0099284157E+02,1.1771839584E+01,1507213100050390,100.9944032,11.7720365,1507,13,1,zr,0,0,0,0,1.478900E+01,1.020000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3158,4.083555,63.188316,Gaia DR3 3351306463597934976,3351306463597934976,1.0305492364E+02,1.1592366656E+01,514308200057353,103.0559571,11.5928783,514,8,2,zi,0,0,0,0,1.642500E+01,3.490000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3159,null,null,Gaia DR3 4124497883703413120,4124497883703413120,2.6283379531E+02,-1.7013348443E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
