cntr_01,dist_x,pang_x,designation_01,source_id_01,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
1893,0.077102,-14.776665,Gaia DR3 2934751329460841088,2934751329460841088,1.0769921343E+02,-1.7575223509E+01,309107100012876,107.6992077,-17.5752028,309,7,1,zg,155,154,192,191,1.220800E+01,1.100000E-02,5.030336E-07,1.301858E+00,1.766752E-02,1.226743E+01,1.047611E-02,1.219522E+01,1.193055E-02,1.213900E+01
1898,0.094852,8.477534,Gaia DR3 3343033188355163520,3343033188355163520,8.8810191627E+01,1.2133350240E+01,511109400034560,88.8101956,12.1333763,511,9,4,zg,142,140,296,293,1.214800E+01,1.700000E-02,3.909401E-07,7.750316E-01,2.105229E-02,1.218615E+01,1.241016E-02,1.209727E+01,2.374008E-02,1.204961E+01
1931,0.017896,-29.957646,Gaia DR3 4318733072393451904,4318733072393451904,2.9498341568E+02,1.5809624693E+01,591303300015236,294.9834131,15.8096290,591,3,3,zi,45,45,159,159,1.333000E+01,1.700000E-02,2.798952E-07,6.163681E-01,1.180104E-02,1.327052E+01,7.764816E-03,1.325597E+01,1.867734E-02,1.322212E+01
1931,0.033846,20.487593,Gaia DR3 4318733072393451904,4318733072393451904,2.9498341568E+02,1.5809624693E+01,1587112400029670,294.9834191,15.8096335,1587,12,4,zg,71,46,76,51,1.394900E+01,1.500000E-02,2.504753E-07,8.942581E-01,1.544546E-02,1.398535E+01,9.769440E-03,1.395569E+01,1.619686E-02,1.391831E+01
1931,0.064655,9.622215,Gaia DR3 4318733072393451904,4318733072393451904,2.9498341568E+02,1.5809624693E+01,1587212400027390,294.9834188,15.8096424,1587,12,4,zr,61,41,84,53,1.351000E+01,2.500000E-02,2.949569E-07,1.189596E+00,1.791549E-02,1.347850E+01,1.231098E-02,1.345184E+01,1.534325E-02,1.339559E+01
1931,0.109448,-61.927275,Gaia DR3 4318733072393451904,4318733072393451904,2.9498341568E+02,1.5809624693E+01,591203300014867,294.9833878,15.8096390,591,3,3,zr,595,561,986,938,1.348500E+01,2.400000E-02,4.337342E-07,7.921210E-01,1.660704E-02,1.350650E+01,1.032066E-02,1.346335E+01,1.931702E-02,1.338207E+01
1931,0.112896,-56.503844,Gaia DR3 4318733072393451904,4318733072393451904,2.9498341568E+02,1.5809624693E+01,591103300015747,294.9833885,15.8096420,591,3,3,zg,444,443,544,542,1.396800E+01,1.700000E-02,4.126588E-07,7.363245E-01,1.588727E-02,1.402057E+01,1.076937E-02,1.397153E+01,2.168427E-02,1.390770E+01
1933,0.024579,-37.253699,Gaia DR3 3099009536192446592,3099009536192446592,1.0118493867E+02,-7.6337228345E+00,1403205300013221,101.1849345,-7.6337174,1403,5,3,zr,41,39,51,49,1.268700E+01,1.400000E-02,3.456078E-07,1.174237E+00,1.296203E-02,1.274189E+01,7.133484E-03,1.269753E+01,9.006791E-03,1.268168E+01
1933,0.039516,-5.024744,Gaia DR3 3099009536192446592,3099009536192446592,1.0118493867E+02,-7.6337228345E+00,359216400024381,101.1849377,-7.6337119,359,16,4,zr,399,259,498,358,1.268600E+01,1.200000E-02,4.464212E-07,1.198888E+00,5.285688E-02,1.371672E+01,8.049965E-03,1.270015E+01,9.954957E-03,1.263216E+01
1933,0.040351,21.419809,Gaia DR3 3099009536192446592,3099009536192446592,1.0118493867E+02,-7.6337228345E+00,359316400031377,101.1849428,-7.6337124,359,16,4,zi,26,26,32,32,1.262800E+01,1.500000E-02,6.892375E-07,1.197345E+00,1.061067E-02,1.264590E+01,6.521225E-03,1.261506E+01,8.074837E-03,1.259999E+01
1933,0.057036,1.900067,Gaia DR3 3099009536192446592,3099009536192446592,1.0118493867E+02,-7.6337228345E+00,359116400018969,101.1849392,-7.6337070,359,16,4,zg,201,201,231,231,1.292800E+01,1.100000E-02,4.469424E-07,1.024630E+00,8.713944E-02,1.417050E+01,7.573128E-03,1.295584E+01,1.095803E-02,1.287014E+01
1933,0.082732,-48.143901,Gaia DR3 3099009536192446592,3099009536192446592,1.0118493867E+02,-7.6337228345E+00,1403105300011026,101.1849214,-7.6337075,1403,5,3,zg,43,37,55,49,1.294600E+01,1.300000E-02,4.649930E-07,1.232311E+00,1.197250E-02,1.298512E+01,9.261131E-03,1.295401E+01,1.114212E-02,1.292295E+01
1940,0.024513,35.477796,Gaia DR3 2162762427223310336,2162762427223310336,3.1705079533E+02,4.5813485155E+01,768305400053955,317.0508010,45.8134907,768,5,4,zi,19,19,115,115,1.253300E+01,3.100000E-02,3.183738E-07,5.610051E-01,1.524174E-02,1.250210E+01,6.075859E-03,1.246282E+01,1.605702E-02,1.243983E+01
1940,0.070298,5.263252,Gaia DR3 2162762427223310336,2162762427223310336,3.1705079533E+02,4.5813485155E+01,1769112200002531,317.0507979,45.8135046,1769,12,2,zg,69,67,72,68,1.299200E+01,1.700000E-02,2.800935E-07,1.148155E+00,1.436728E-02,1.302585E+01,1.001549E-02,1.300048E+01,1.293288E-02,1.296669E+01
1940,0.135420,-3.537469,Gaia DR3 2162762427223310336,2162762427223310336,3.1705079533E+02,4.5813485155E+01,1768109100038019,317.0507920,45.8135227,1768,9,1,zg,56,54,59,57,1.299100E+01,1.500000E-02,3.280272E-07,1.181261E+00,1.588026E-02,1.302555E+01,1.102257E-02,1.299192E+01,1.383442E-02,1.294932E+01
1945,0.050270,-3.550002,Gaia DR3 2162840355106522368,2162840355106522368,3.1641654195E+02,4.6234697163E+01,1769116300061577,316.4165407,46.2347111,1769,16,3,zg,50,50,58,58,1.258800E+01,2.000000E-02,2.138940E-07,1.257052E+00,1.596340E-02,1.258719E+01,9.307861E-03,1.255081E+01,1.097793E-02,1.250506E+01
1945,0.118228,14.204009,Gaia DR3 2162840355106522368,2162840355106522368,3.1641654195E+02,4.6234697163E+01,768105400026740,316.4165536,46.2347290,768,5,4,zg,373,373,713,712,1.259900E+01,1.800000E-02,9.622023E-07,1.129639E+00,1.126077E-01,1.391523E+01,7.779121E-03,1.253716E+01,1.020974E-02,1.249145E+01
1954,0.102271,30.103098,Gaia DR3 5725747384797544704,5725747384797544704,1.1940867514E+02,-1.3606409377E+01,311316100008033,119.4086898,-13.6063848,311,16,1,zi,35,17,42,23,1.153700E+01,1.600000E-02,6.450338E-07,1.016674E+00,1.626598E-02,1.152107E+01,6.224632E-03,1.145188E+01,9.077287E-03,1.143213E+01
1961,0.021183,1.844054,Gaia DR3 1824564367190357120,1824564367190357120,2.9708535690E+02,1.8787163619E+01,591306200055829,297.0853571,18.7871695,591,6,2,zi,32,32,123,123,1.290000E+01,2.300000E-02,3.670991E-07,2.633391E+00,6.203601E-02,1.297787E+01,3.721476E-02,1.285249E+01,2.095192E-02,1.272234E+01
1961,0.027328,-18.920493,Gaia DR3 1824564367190357120,1824564367190357120,2.9708535690E+02,1.8787163619E+01,1636101300087469,297.0853543,18.7871708,1636,1,3,zg,15,15,20,20,1.318400E+01,3.300000E-02,3.312656E-07,3.268607E+00,8.083918E-02,1.332845E+01,2.560329E-02,1.325918E+01,1.161334E-02,1.306436E+01
1961,0.050743,25.885834,Gaia DR3 1824564367190357120,1824564367190357120,2.9708535690E+02,1.8787163619E+01,1587215100016035,297.0853634,18.7871763,1587,15,1,zr,77,46,83,52,1.301700E+01,1.800000E-02,2.587384E-07,5.684239E+00,7.584464E-02,1.317050E+01,6.164646E-02,1.301302E+01,1.607903E-02,1.283377E+01
1961,0.079036,14.228818,Gaia DR3 1824564367190357120,1824564367190357120,2.9708535690E+02,1.8787163619E+01,1587115100016357,297.0853626,18.7871849,1587,15,1,zg,71,46,76,51,1.329800E+01,2.000000E-02,3.065658E-07,7.021714E+00,7.945794E-02,1.353875E+01,5.797100E-02,1.327912E+01,1.224029E-02,1.314142E+01
1961,0.161809,-18.672577,Gaia DR3 1824564367190357120,1824564367190357120,2.9708535690E+02,1.8787163619E+01,591106200004264,297.0853417,18.7872062,591,6,2,zg,473,472,533,531,1.322800E+01,1.500000E-02,5.284214E-07,3.768420E+00,7.944982E-02,1.349652E+01,5.241108E-02,1.323461E+01,2.061996E-02,1.303202E+01
1998,0.069609,14.734773,Gaia DR3 4496328350819258496,4496328350819258496,2.7062737286E+02,1.2633036700E+01,1583102100018634,270.6273779,12.6330554,1583,2,1,zg,43,19,50,23,1.266300E+01,2.300000E-02,2.799402E-07,6.331632E-01,9.159489E-03,1.267559E+01,6.077766E-03,1.265657E+01,1.423156E-02,1.263946E+01
1998,0.073313,20.298471,Gaia DR3 4496328350819258496,4496328350819258496,2.7062737286E+02,1.2633036700E+01,1583202100025374,270.6273801,12.6330558,1583,2,1,zr,47,26,53,32,1.284200E+01,1.700000E-02,1.146606E-06,1.539858E+00,1.390174E-02,1.287682E+01,9.140015E-03,1.285101E+01,8.800155E-03,1.280801E+01
1998,0.154790,-3.851756,Gaia DR3 4496328350819258496,4496328350819258496,2.7062737286E+02,1.2633036700E+01,537211400002766,270.6273699,12.6330796,537,11,4,zr,741,649,944,831,1.284100E+01,1.600000E-02,5.135203E-07,1.262737E+00,1.590922E-02,1.293891E+01,7.686615E-03,1.286114E+01,9.024981E-03,1.272894E+01
1998,0.196119,-6.747942,Gaia DR3 4496328350819258496,4496328350819258496,2.7062737286E+02,1.2633036700E+01,537111400002074,270.6273663,12.6330908,537,11,4,zg,325,317,383,375,1.262800E+01,1.500000E-02,4.009895E-07,1.086739E+00,1.390593E-02,1.271553E+01,8.669853E-03,1.265588E+01,1.182798E-02,1.260121E+01
2002,0.039676,24.745427,Gaia DR3 3324944877749294592,3324944877749294592,9.4817759153E+01,6.9055063909E+00,460315300020491,94.8177638,6.9055164,460,15,3,zi,30,30,43,43,1.272500E+01,1.700000E-02,1.975804E-07,6.309398E-01,6.638164E-03,1.271536E+01,3.468513E-03,1.269838E+01,8.150410E-03,1.268336E+01
2002,0.046284,-31.949071,Gaia DR3 3324944877749294592,3324944877749294592,9.4817759153E+01,6.9055063909E+00,1507108300006155,94.8177523,6.9055173,1507,8,3,zg,63,45,69,49,1.285500E+01,1.400000E-02,3.246023E-07,5.006672E-01,1.173163E-02,1.291599E+01,4.083633E-03,1.287803E+01,1.209265E-02,1.282180E+01
2002,0.049424,-30.664493,Gaia DR3 3324944877749294592,3324944877749294592,9.4817759153E+01,6.9055063909E+00,1507208300007936,94.8177521,6.9055182,1507,8,3,zr,53,45,63,50,1.275000E+01,1.400000E-02,2.472371E-07,9.710868E-01,1.005512E-02,1.275844E+01,6.333351E-03,1.273672E+01,9.669400E-03,1.270176E+01
2002,0.080392,-24.569484,Gaia DR3 3324944877749294592,3324944877749294592,9.4817759153E+01,6.9055063909E+00,460215300016879,94.8177498,6.9055267,460,15,3,zr,411,409,458,456,1.272600E+01,9.000000E-03,3.517886E-07,1.031517E+00,1.337044E-02,1.278840E+01,6.998062E-03,1.272752E+01,1.005832E-02,1.267369E+01
2002,0.097859,-27.051665,Gaia DR3 3324944877749294592,3324944877749294592,9.4817759153E+01,6.9055063909E+00,460115300013570,94.8177467,6.9055306,460,15,3,zg,260,259,294,293,1.285900E+01,1.100000E-02,3.209619E-07,8.466730E-01,9.659341E-03,1.290855E+01,5.797863E-03,1.287017E+01,1.015258E-02,1.282904E+01
2004,0.070747,10.205690,Gaia DR3 3423526544838563328,3423526544838563328,9.1860886342E+01,2.2096597259E+01,563116200008897,91.8608901,22.0966166,563,16,2,zg,286,285,338,337,1.250800E+01,1.600000E-02,2.865703E-07,8.872507E+00,7.104700E-02,1.263918E+01,5.775213E-02,1.253436E+01,9.650407E-03,1.235638E+01
2004,0.084367,-21.919660,Gaia DR3 3423526544838563328,3423526544838563328,9.1860886342E+01,2.2096597259E+01,562113100009874,91.8608769,22.0966190,562,13,1,zg,273,271,328,326,1.249000E+01,1.900000E-02,5.219783E-07,7.161178E+00,6.855801E-02,1.262885E+01,4.866982E-02,1.253476E+01,1.007626E-02,1.236094E+01
2004,0.139847,-8.285820,Gaia DR3 3423526544838563328,3423526544838563328,9.1860886342E+01,2.2096597259E+01,563216200040107,91.8608803,22.0966357,563,16,2,zr,321,310,746,731,1.192800E+01,1.700000E-02,3.885256E-07,1.714613E+01,1.458687E-01,1.221759E+01,1.092777E-01,1.208354E+01,9.449081E-03,1.177550E+01
2018,0.109062,11.621715,Gaia DR3 5614697049696235648,5614697049696235648,1.1616566710E+02,-2.4372319474E+01,261208200031581,116.1656738,-24.3722898,261,8,2,zr,313,312,444,442,1.182400E+01,6.000000E-03,5.474758E-07,1.340435E+00,2.045829E-02,1.184426E+01,1.122665E-02,1.179907E+01,1.241734E-02,1.170239E+01
2019,0.115650,45.962146,Gaia DR3 4386438009074756608,4386438009074756608,2.5288781865E+02,3.9868118689E+00,1477116100016725,252.8878418,3.9868342,1477,16,1,zg,18,1,18,1,1.238600E+01,1.300000E-02,1.730971E-07,9.556219E-01,6.422514E-03,1.240959E+01,4.452705E-03,1.239490E+01,6.908152E-03,1.238627E+01
2034,0.039822,43.378724,Gaia DR3 2031597635052376576,2031597635052376576,2.9578671668E+02,2.9394471460E+01,1683305100057014,295.7867254,29.3944795,1683,5,1,zi,6,5,19,14,1.243300E+01,2.300000E-02,1.776636E-07,1.075881E+00,1.296618E-02,1.239042E+01,9.262562E-03,1.237305E+01,1.276412E-02,1.235535E+01
2034,0.053467,-2.286206,Gaia DR3 2031597635052376576,2031597635052376576,2.9578671668E+02,2.9394471460E+01,1684108200010038,295.7867160,29.3944863,1684,8,2,zg,61,46,66,51,1.308700E+01,1.700000E-02,3.144207E-07,1.222334E+00,1.543976E-02,1.309291E+01,1.216698E-02,1.307090E+01,1.475764E-02,1.302495E+01
2034,0.119689,-30.521957,Gaia DR3 2031597635052376576,2031597635052376576,2.9578671668E+02,2.9394471460E+01,639113200024496,295.7866973,29.3945001,639,13,2,zg,487,471,587,571,1.309800E+01,1.500000E-02,3.129552E-07,7.605595E-01,1.497148E-02,1.311127E+01,9.217262E-03,1.306369E+01,1.796771E-02,1.301688E+01
2034,0.125463,20.517681,Gaia DR3 2031597635052376576,2031597635052376576,2.9578671668E+02,2.9394471460E+01,1683105100009829,295.7867307,29.3945041,1683,5,1,zg,63,48,70,55,1.307000E+01,1.800000E-02,5.102170E-07,6.020236E-01,1.044357E-02,1.308580E+01,5.184174E-03,1.305372E+01,1.276703E-02,1.303405E+01
2043,0.090588,-14.063348,Gaia DR3 2948757316587127936,2948757316587127936,1.0246943044E+02,-1.5326513309E+01,308110100001789,102.4694241,-15.3264889,308,10,1,zg,51,51,155,155,1.230100E+01,9.000000E-03,1.914689E-06,9.140655E-01,3.056011E-01,1.417872E+01,1.089096E-02,1.232247E+01,1.766497E-02,1.228248E+01
2058,0.069110,17.367725,Gaia DR3 4450387082815571584,4450387082815571584,2.4384747432E+02,7.5065031779E+00,1528107100004335,243.8474801,7.5065215,1528,7,1,zg,18,16,20,18,1.349700E+01,1.500000E-02,1.833463E-07,3.797183E+00,3.367161E-02,1.355244E+01,2.274752E-02,1.348987E+01,8.881707E-03,1.344611E+01
2058,0.101264,-12.870889,Gaia DR3 4450387082815571584,4450387082815571584,2.4384747432E+02,7.5065031779E+00,482116200005909,243.8474680,7.5065306,482,16,2,zg,256,252,285,278,1.350300E+01,1.600000E-02,2.428735E-07,3.525237E+00,3.532827E-02,1.358438E+01,2.861214E-02,1.349514E+01,1.203333E-02,1.341068E+01
2058,0.131787,-3.913392,Gaia DR3 4450387082815571584,4450387082815571584,2.4384747432E+02,7.5065031779E+00,482216200007048,243.8474718,7.5065397,482,16,2,zr,569,377,624,417,1.296500E+01,1.600000E-02,3.353873E-07,1.908380E+00,2.524166E-02,1.307529E+01,1.549911E-02,1.298867E+01,1.204110E-02,1.291181E+01
2058,0.136083,-13.066570,Gaia DR3 4450387082815571584,4450387082815571584,2.4384747432E+02,7.5065031779E+00,482316200008417,243.8474657,7.5065400,482,16,2,zi,132,96,145,107,1.279600E+01,1.700000E-02,5.812254E-07,1.837370E+00,2.345273E-02,1.283906E+01,1.697302E-02,1.278542E+01,1.369577E-02,1.273615E+01
2069,0.024183,37.208928,Gaia DR3 2164339023814988416,2164339023814988416,3.1698469370E+02,4.6488036250E+01,1769316300029645,316.9846996,46.4880416,1769,16,3,zi,31,13,33,13,1.219600E+01,2.000000E-02,1.833077E-07,6.311362E-01,9.986877E-03,1.216444E+01,6.895065E-03,1.213988E+01,1.619718E-02,1.212204E+01
2069,0.135031,19.070750,Gaia DR3 2164339023814988416,2164339023814988416,3.1698469370E+02,4.6488036250E+01,768105400011376,316.9847115,46.4880717,768,5,4,zg,513,512,724,723,1.253500E+01,1.900000E-02,5.502886E-07,8.439955E-01,9.659362E-03,1.253940E+01,5.801201E-03,1.248870E+01,1.019065E-02,1.246266E+01
2069,0.144201,-44.946976,Gaia DR3 2164339023814988416,2164339023814988416,3.1698469370E+02,4.6488036250E+01,769108300010364,316.9846526,46.4880646,769,8,3,zg,458,457,714,713,1.250900E+01,2.400000E-02,3.072762E-07,7.743072E-01,1.215153E-02,1.255414E+01,5.854607E-03,1.250546E+01,1.121007E-02,1.237715E+01
2070,0.156860,-24.168190,Gaia DR3 2164422964661423360,2164422964661423360,3.1800914485E+02,4.6985191947E+01,769108100079423,318.0091187,46.9852317,769,8,1,zg,151,151,326,326,1.247700E+01,1.700000E-02,3.475943E-07,1.261932E+00,1.611727E-02,1.249554E+01,9.116173E-03,1.240473E+01,1.071028E-02,1.237118E+01
2071,0.028082,1.111406,Gaia DR3 2164342945153149568,2164342945153149568,3.1721993918E+02,4.6548965001E+01,1769316300026246,317.2199394,46.5489728,1769,16,3,zi,15,6,33,13,1.190400E+01,2.500000E-02,1.612315E-07,4.961624E-01,7.321017E-03,1.185509E+01,5.505562E-03,1.184110E+01,1.645136E-02,1.182887E+01
2071,0.062380,-9.319210,Gaia DR3 2164342945153149568,2164342945153149568,3.1721993918E+02,4.6548965001E+01,1769116300020454,317.2199351,46.5489821,1769,16,3,zg,58,56,71,68,1.258800E+01,2.300000E-02,2.598352E-07,7.053655E-01,9.101973E-03,1.258623E+01,5.222321E-03,1.255720E+01,1.097674E-02,1.252970E+01
2071,0.070199,0.444575,Gaia DR3 2164342945153149568,2164342945153149568,3.1721993918E+02,4.6548965001E+01,1768113400018040,317.2199394,46.5489845,1768,13,4,zg,39,38,57,55,1.258800E+01,3.200000E-02,3.501440E-07,8.766335E-01,2.759785E-02,1.264449E+01,7.761002E-03,1.254850E+01,1.312574E-02,1.250002E+01
2071,0.116814,5.497395,Gaia DR3 2164342945153149568,2164342945153149568,3.1721993918E+02,4.6548965001E+01,768105400007544,317.2199437,46.5489973,768,5,4,zg,563,562,725,724,1.257800E+01,1.800000E-02,5.047393E-07,1.064390E+00,1.237932E-02,1.262027E+01,7.334709E-03,1.255480E+01,1.021659E-02,1.249193E+01
2071,0.132312,-44.534004,Gaia DR3 2164342945153149568,2164342945153149568,3.1721993918E+02,4.6548965001E+01,769108300044193,317.2199017,46.5489912,769,8,3,zg,478,477,715,714,1.258400E+01,1.800000E-02,3.364785E-07,1.055639E+00,1.305256E-02,1.261827E+01,8.008957E-03,1.257275E+01,1.124824E-02,1.251041E+01
2079,0.038725,46.394039,Gaia DR3 332931364976466304,332931364976466304,3.4198933083E+01,4.0326752281E+01,1696316100005298,34.1989433,40.3267597,1696,16,1,zi,40,15,43,17,1.223300E+01,2.400000E-02,5.076757E-08,6.015048E-01,1.197586E-02,1.224492E+01,5.294323E-03,1.222083E+01,1.304954E-02,1.218327E+01
2079,0.062779,-2.713729,Gaia DR3 332931364976466304,332931364976466304,3.4198933083E+01,4.0326752281E+01,698308100001059,34.1989320,40.3267697,698,8,1,zi,73,34,112,57,1.223300E+01,1.600000E-02,4.962682E-08,9.923614E-01,7.013646E-02,1.280407E+01,8.748055E-03,1.221657E+01,1.306970E-02,1.217167E+01
2080,0.079261,-17.646930,Gaia DR3 1872813759223616896,1872813759223616896,3.1351336859E+02,3.9012686419E+01,730206300034215,313.5133600,39.0127074,730,6,3,zr,324,323,860,858,1.259300E+01,2.500000E-02,5.129582E-07,1.500927E+00,2.684805E-02,1.265809E+01,1.731443E-02,1.257740E+01,1.710302E-02,1.247019E+01
2080,0.090155,-31.812752,Gaia DR3 1872813759223616896,1872813759223616896,3.1351336859E+02,3.9012686419E+01,730106300050685,313.5133516,39.0127077,730,6,3,zg,587,587,648,648,1.304500E+01,1.600000E-02,4.311200E-07,1.385946E+00,2.479513E-02,1.317784E+01,1.586819E-02,1.307977E+01,1.697481E-02,1.299312E+01
2083,0.032562,63.887934,Gaia DR3 4317498149009710848,4317498149009710848,2.9681507141E+02,1.4523325419E+01,1587207100045565,296.8150798,14.5233294,1587,7,1,zr,78,46,84,52,1.318900E+01,2.400000E-02,2.178538E-07,9.309980E-01,1.309627E-02,1.318021E+01,8.235455E-03,1.314899E+01,1.311483E-02,1.310450E+01
2083,0.052436,32.525309,Gaia DR3 4317498149009710848,4317498149009710848,2.9681507141E+02,1.4523325419E+01,1587107100047373,296.8150795,14.5233377,1587,7,1,zg,69,45,73,49,1.341900E+01,1.300000E-02,2.548857E-07,6.404204E-01,9.233951E-03,1.343181E+01,5.399704E-03,1.339589E+01,1.250054E-02,1.337132E+01
2083,0.059128,-9.875862,Gaia DR3 4317498149009710848,4317498149009710848,2.9681507141E+02,1.4523325419E+01,541216400006291,296.8150685,14.5233416,541,16,4,zr,756,712,889,840,1.318900E+01,1.700000E-02,5.377733E-07,1.302595E+00,2.273705E-02,1.323944E+01,1.511192E-02,1.317624E+01,1.720023E-02,1.310737E+01
2083,0.104685,8.210745,Gaia DR3 4317498149009710848,4317498149009710848,2.9681507141E+02,1.4523325419E+01,541116400005830,296.8150757,14.5233542,541,16,4,zg,298,282,332,316,1.339700E+01,1.800000E-02,3.823390E-07,9.747658E-01,1.457381E-02,1.346447E+01,8.991241E-03,1.341482E+01,1.367551E-02,1.334110E+01
2102,0.116275,-0.558348,Gaia DR3 4129723243958296448,4129723243958296448,2.5625902183E+02,-1.7489456397E+01,330206200019978,256.2590215,-17.4894241,330,6,2,zr,490,490,641,641,1.260700E+01,1.700000E-02,2.372014E-07,1.317726E+00,1.576883E-02,1.268032E+01,9.321690E-03,1.262396E+01,1.048802E-02,1.256051E+01
2102,0.161552,-9.209274,Gaia DR3 4129723243958296448,4129723243958296448,2.5625902183E+02,-1.7489456397E+01,330106200014438,256.2590143,-17.4894121,330,6,2,zg,131,131,152,152,1.278400E+01,1.200000E-02,2.702676E-07,8.381286E-01,2.571135E-02,1.283413E+01,1.900005E-02,1.278432E+01,3.360997E-02,1.271358E+01
2118,0.110543,-2.898275,Gaia DR3 2199959837609726592,2199959837609726592,3.3184051028E+02,5.9728995933E+01,1836110200023857,331.8405072,59.7290266,1836,10,2,zg,37,36,57,53,1.253400E+01,1.800000E-02,1.781290E-07,1.063679E+00,2.162527E-02,1.262947E+01,6.808281E-03,1.253769E+01,9.489668E-03,1.252134E+01
2118,0.116540,-20.776536,Gaia DR3 2199959837609726592,2199959837609726592,3.3184051028E+02,5.9728995933E+01,830101200013707,331.8404875,59.7290262,830,1,2,zg,483,482,662,661,1.256400E+01,1.500000E-02,3.490438E-07,8.706941E-01,2.335268E-02,1.275749E+01,8.154869E-03,1.255159E+01,1.388594E-02,1.250693E+01
2153,0.075223,-14.584646,Gaia DR3 2005989455128321920,2005989455128321920,3.3572188538E+02,5.5878907078E+01,803110300001545,335.7218760,55.8789273,803,10,3,zg,293,292,559,557,1.235400E+01,1.500000E-02,2.266735E-07,1.308610E+00,1.285210E-02,1.238138E+01,7.868767E-03,1.235104E+01,8.914982E-03,1.225378E+01
2163,0.119377,-6.235692,Gaia DR3 4180161033474768640,4180161033474768640,2.9484373586E+02,-1.6678698464E+01,336212300049582,294.8437321,-16.6786655,336,12,3,zr,344,330,379,352,1.285500E+01,1.200000E-02,3.217348E-07,1.073893E+00,1.160812E-02,1.291475E+01,6.349564E-03,1.286897E+01,8.766106E-03,1.282888E+01
2163,0.151207,-2.431260,Gaia DR3 4180161033474768640,4180161033474768640,2.9484373586E+02,-1.6678698464E+01,336112300018005,294.8437340,-16.6786565,336,12,3,zg,197,182,212,197,1.258100E+01,1.500000E-02,3.577943E-07,8.375590E-01,1.331395E-02,1.263282E+01,7.278442E-03,1.258152E+01,1.288389E-02,1.254892E+01
2169,0.110033,-11.869791,Gaia DR3 3253821426215252992,3253821426215252992,6.1722976887E+01,-4.3595471124E-01,405316300005387,61.7229706,-0.4359248,405,16,3,zi,54,16,64,18,1.189100E+01,1.900000E-02,4.362307E-07,9.694066E-01,1.461244E-02,1.191280E+01,9.724617E-03,1.187888E+01,1.487272E-02,1.183997E+01
2171,0.053027,0.545530,Gaia DR3 195683657808347520,195683657808347520,8.2033587707E+01,4.3393779471E+01,1743106200029161,82.0335879,43.3937942,1743,6,2,zg,45,36,70,58,1.259500E+01,2.700000E-02,2.195338E-07,1.028889E+00,2.606186E-02,1.259086E+01,1.357841E-02,1.253999E+01,1.956611E-02,1.247949E+01
2273,0.061011,-26.825711,Gaia DR3 3121757263538104960,3121757263538104960,9.5025404248E+01,3.4230576403E-02,1454106200014932,95.0253966,0.0342457,1454,6,2,zg,46,39,59,51,1.239500E+01,1.700000E-02,4.924053E-07,7.665009E-01,2.464284E-02,1.242728E+01,1.310968E-02,1.237488E+01,2.535733E-02,1.231057E+01
2273,0.101405,-16.389310,Gaia DR3 3121757263538104960,3121757263538104960,9.5025404248E+01,3.4230576403E-02,409113300017741,95.0253963,0.0342576,409,13,3,zg,97,97,127,127,1.243400E+01,1.600000E-02,5.453812E-07,9.772395E-01,2.057018E-02,1.245448E+01,1.358318E-02,1.236895E+01,2.060746E-02,1.230701E+01
2279,0.103196,-2.061690,Gaia DR3 5615695822871551232,5615695822871551232,1.1575213422E+02,-2.2961704347E+01,261212200019636,115.7521331,-22.9616757,261,12,2,zr,218,217,448,446,1.158100E+01,5.000000E-03,6.318359E-07,1.408366E+00,1.690441E-02,1.156202E+01,1.157713E-02,1.150924E+01,1.218735E-02,1.147098E+01
2284,0.068906,33.946706,Gaia DR3 4366967131319071360,4366967131319071360,2.6055557140E+02,-2.6559639782E+00,1478103300016659,260.5555821,-2.6559481,1478,3,3,zg,19,3,19,3,1.243300E+01,1.200000E-02,2.785593E-07,9.325147E-01,1.124915E-02,1.247254E+01,6.999969E-03,1.244283E+01,1.112921E-02,1.242641E+01
2293,0.148988,-2.969468,Gaia DR3 4089934422106291840,4089934422106291840,2.7660256582E+02,-2.2465888430E+01,283112200003260,276.6025635,-22.4658471,283,12,2,zg,49,49,120,120,1.251000E+01,1.200000E-02,2.315856E-07,1.148013E+00,2.204634E-02,1.254122E+01,1.294994E-02,1.249409E+01,1.672419E-02,1.241532E+01
2320,0.138833,-3.345788,Gaia DR3 4114323346694071168,4114323346694071168,2.5807460716E+02,-2.3805356599E+01,280110300027596,258.0746047,-23.8053181,280,10,3,zg,85,85,101,101,1.282600E+01,1.000000E-02,1.890948E-07,9.013531E-01,1.646311E-02,1.286148E+01,1.221371E-02,1.282445E+01,2.008984E-02,1.278521E+01
2320,0.197740,-6.273152,Gaia DR3 4114323346694071168,4114323346694071168,2.5807460716E+02,-2.3805356599E+01,280210300028312,258.0746006,-23.8053020,280,10,3,zr,523,392,665,534,1.265900E+01,1.700000E-02,1.924726E-07,8.506840E-01,1.811410E-02,1.270319E+01,1.149273E-02,1.263257E+01,2.002991E-02,1.257181E+01
