index,oid,ra,dec,designation_01
62153,728209100109579,300.2525388,42.0073619,Gaia DR3 2075283293565448704
62154,728209200006628,298.8907403,42.2099219,Gaia DR3 2075432998943924736
63042,728213300057578,298.7854967,42.6502456,Gaia DR3 2075547515637225344
63924,729102200058149,304.952234,38.3426976,Gaia DR3 2061089801033605504
63931,729103100071963,304.1238067,37.8755619,Gaia DR3 2060862644499670144
63932,729103100072093,303.0982715,38.0652876,Gaia DR3 2061666013858471296
63934,729103400083920,303.731843,36.8555726,Gaia DR3 2060529153194842880
63935,729103400083939,303.2776283,37.0183412,Gaia DR3 2060719437431114624
63937,729103400084054,304.1367801,37.6468083,Gaia DR3 2060855089671196160
63938,729104200131423,300.245601,37.6979573,Gaia DR3 2060249185726240640
63939,729106300054237,305.257134,39.0168572,Gaia DR3 2061395396544460160
63940,729106300054614,304.8832134,39.0573396,Gaia DR3 2061405257789262080
63941,729106300054617,304.6252098,38.8753258,Gaia DR3 2061349732467797504
63942,729106400036668,305.7544518,39.3445384,Gaia DR3 2061426663907123584
63943,729110300031781,305.3259991,40.8023927,Gaia DR3 2068295652336501376
63945,729110400033024,306.4823854,41.3364021,Gaia DR3 2067699824415577472
63950,729111200085603,302.822696,41.9575741,Gaia DR3 2074699040563479936
63952,729111300109505,302.7398721,41.3514398,Gaia DR3 2074539817555034112
63953,729111400070719,303.2565002,41.0303713,Gaia DR3 2062599636658625024
63955,729111400070901,304.0604117,40.9634392,Gaia DR3 2062551292506037120
63962,729115200053487,301.9512247,43.9314377,Gaia DR3 2081805871409880320
63963,729202200093084,305.2286873,37.732272,Gaia DR3 2060989642393811072
63968,729203200143589,302.081743,38.1321923,Gaia DR3 2061623339071210752
63976,729203200144001,303.0301574,38.3546565,Gaia DR3 2061690233159124352
63978,729203300136651,303.0125131,37.6485053,Gaia DR3 2060811762051437824
63980,729203300136768,302.9396944,37.5511034,Gaia DR3 2060804993182977664
63985,729203300136827,302.3241493,37.5022571,Gaia DR3 2061531358019903360
63989,729206300083503,304.8768528,38.8189544,Gaia DR3 2061305335370407168
64750,729210300042144,304.8432318,40.8879002,Gaia DR3 2068355713159146112
64759,729210400046385,305.6881504,40.7130601,Gaia DR3 2067563966005519232
64761,729214200076383,305.1202106,43.8540256,Gaia DR3 2081261372633822592
64796,729302400091243,305.9473408,37.0259822,Gaia DR3 2057894001761498496
64955,729303100165334,303.3731477,38.4806273,Gaia DR3 2061703740852988928
64960,729304200146498,299.8457453,37.8039706,Gaia DR3 2072261693867802880
65123,729304300076888,300.561279,37.0962903,Gaia DR3 2060158480360616576
65228,729304300193173,299.9832253,37.0438764,Gaia DR3 2060190022592875520
65233,729306300035561,304.7492025,38.9514217,Gaia DR3 2061310596723770752
65241,729306400065446,305.7373678,39.2103128,Gaia DR3 2061237204309051904
65402,729307100118174,303.6056976,40.3308249,Gaia DR3 2062418595204547584
65441,729307200081202,302.0354222,39.7499469,Gaia DR3 2062049262381982976
65467,729307400175826,304.1710669,38.8974389,Gaia DR3 2061342138964571136
65473,729308200107020,300.1316027,39.765307,Gaia DR3 2074208963309674368
65610,729310400037010,305.5250096,40.9847804,Gaia DR3 2068322006258582144
65616,729311400056734,303.7868151,41.2996595,Gaia DR3 2062620699174311296
65628,729315300091916,302.0325462,42.6061121,Gaia DR3 2074975395945857920
65741,730115400041186,312.2782589,42.9571188,Gaia DR3 2066705556668245632
65743,730205300098143,316.1468816,38.7666321,Gaia DR3 1872140617588396160
66425,730206300034215,313.5133746,39.0127039,Gaia DR3 1872813759223616896
67283,730302400103729,314.5663949,36.7779681,Gaia DR3 1871538566251052800
67368,731101200044453,323.9661554,37.8318273,Gaia DR3 1952214579096842624
67372,731101400042677,325.5337673,37.5523656,Gaia DR3 1952717983624853504
67374,731103200064581,319.9306861,37.7986406,Gaia DR3 1963989901958837120
67376,731104100065368,318.5259903,37.7814891,Gaia DR3 1868710381826488704
67381,731107300064669,319.834669,38.8085427,Gaia DR3 1964946133478601728
67426,731114400049287,323.5114508,43.0162978,Gaia DR3 1967636947667363840
67940,731216100113124,318.2864231,43.8748921,Gaia DR3 1970219769209144320
67941,732215100063623,329.1554491,43.9247035,Gaia DR3 1961158144118642816
67947,734110300030951,346.792546,41.094101,Gaia DR3 1930451189530028416
67961,735204400036750,351.6861956,36.902966,Gaia DR3 1913589422803941120
67962,736213200047019,6.5835321,51.2789872,Gaia DR3 394818721274314112
67963,736308400051075,358.2049416,46.4742468,Gaia DR3 1927304009297639168
67964,737214100045554,15.045683,51.384435,Gaia DR3 404542870829905536
67973,739109200031940,35.8517813,49.0332834,Gaia DR3 355272792716015616
67975,740114300033533,43.3927671,49.8021688,Gaia DR3 440227623791066368
67978,741103200038615,50.988972,45.5258585,Gaia DR3 242662357989894144
67986,741112400037688,49.2120691,48.1296349,Gaia DR3 435496734494062848
67997,742105400031873,66.4612367,46.2357225,Gaia DR3 256832481590779904
67999,742202400051111,63.9374735,44.023096,Gaia DR3 232577534260045568
68004,742203400049154,61.2855253,44.2782224,Gaia DR3 233167456611311232
68005,743103200034745,70.7611998,45.6305661,Gaia DR3 253219387600747776
68006,743108100036138,69.0577096,47.3565453,Gaia DR3 257323795791137536
68008,743204100054271,68.5215919,45.6339774,Gaia DR3 253606381338861056
68023,743204400052101,68.6264473,43.9693641,Gaia DR3 252652932955137024
68025,744202300050221,82.9842668,44.4625482,Gaia DR3 207878448651512704
68028,744204300055789,77.8677084,44.7332894,Gaia DR3 202654256590391552
68033,744204400040334,78.1603602,44.4351961,Gaia DR3 208590824807687424
68038,744208100050969,78.4590244,46.9749432,Gaia DR3 212080399835555584
68040,744212300053545,76.9575469,48.4027584,Gaia DR3 255225480926107392
68043,745206400042184,93.7468638,46.395752,Gaia DR3 968629616194100736
68051,764110100030085,274.83745,49.4229862,Gaia DR3 2123765159261305856
68053,764209200019904,277.0744369,49.5016317,Gaia DR3 2120990159415061120
68442,764306100002050,274.5465147,47.5236639,Gaia DR3 2122044831583708416
68494,765110300033241,283.1168674,48.4036708,Gaia DR3 2131713906777354368
68506,766101300055802,295.60469,44.0201879,Gaia DR3 2079611417989792384
68509,766201200060251,296.4686766,44.9176024,Gaia DR3 2079732295556849536
68515,766201200060284,296.410939,44.9635492,Gaia DR3 2079735628451463296
68520,766205300059574,296.6614761,45.975239,Gaia DR3 2080209243085380480
68525,767102300056304,302.8286733,44.5907486,Gaia DR3 2081213677013332992
68526,767105300065673,305.2748096,46.0524476,Gaia DR3 2083205687151476224
68527,767110100062149,304.5489053,49.0452941,Gaia DR3 2084699923453811200
68536,767110100062160,304.6650624,49.4965194,Gaia DR3 2084923914586650240
68537,767114100022820,303.9842284,50.8201079,Gaia DR3 2088135515026030208
68697,767212400002031,299.0046449,48.6054406,Gaia DR3 2086871493274378624
69671,768102100071450,314.6085408,45.1474542,Gaia DR3 2163058062723926144
69678,768105300084698,315.9713761,46.3323741,Gaia DR3 2163574661395444864
69685,768106300071397,312.9344445,46.0321085,Gaia DR3 2166381130468439424
69705,768106400070069,314.7446641,46.2019737,Gaia DR3 2163545245140512000
69706,768107100061129,311.1764949,47.1604065,Gaia DR3 2166647933827217280
69707,768107300048102,309.81382,46.7815626,Gaia DR3 2071300931159510912
69711,768116100067058,308.363177,50.682946,Gaia DR3 2180272978832304000
69712,768205300122656,315.1406434,46.2448627,Gaia DR3 2163538721111194240
69732,768212100084116,308.3102845,48.8128456,Gaia DR3 2179822041628997888
69757,768212400085730,308.110178,48.2184479,Gaia DR3 2083681294654108672
69765,768305200084232,316.3088794,47.4892142,Gaia DR3 2165204618669135104
69857,768305300156440,315.5539393,46.209147,Gaia DR3 2163581876939854080
69861,768305400053955,317.0507978,45.8134935,Gaia DR3 2162762427223310336
69976,768305400131931,316.623776,45.9549495,Gaia DR3 2162821148012841856
69989,768306300085056,312.4738311,46.6614158,Gaia DR3 2166458435560706816
70077,768306400148834,314.8284055,46.1485416,Gaia DR3 2163541710408078848
70084,768308100078111,308.3805872,47.0493754,Gaia DR3 2071586112684243328
70224,769101200069160,325.0020034,45.0496645,Gaia DR3 1974040984426803968
70227,769102300077496,322.3151259,44.3379734,Gaia DR3 1970997845483167232
70233,769104100084132,318.2073198,44.9361196,Gaia DR3 1971821963809808768
70235,769104200040819,317.8470591,45.4957107,Gaia DR3 2164005463792330240
70777,769106400077530,323.8241991,46.7582693,Gaia DR3 1977428888993509760
70779,769108100079423,318.0091228,46.9852123,Gaia DR3 2164422964661423360
71105,769113300070903,325.0986305,50.5277759,Gaia DR3 1979274522340043520
71106,769114100057337,323.9624884,50.7799291,Gaia DR3 2171367484407706112
71107,769214400097852,324.2447225,50.5264327,Gaia DR3 2171346005266321024
71108,769305400099956,326.5757577,46.4545304,Gaia DR3 1974581085151532800
71109,769306300011354,322.9224288,46.5730631,Gaia DR3 1977454830597065600
71259,769307400130855,321.973432,46.5631765,Gaia DR3 1972189578650611456
71260,769310400123968,324.409728,48.1143816,Gaia DR3 1978395840751508224
71261,769310400124076,324.5146672,48.4619339,Gaia DR3 1978788435120991488
71263,769314400091575,324.4940251,49.8631142,Gaia DR3 1979116909907571840
71399,770105100047474,337.0969361,47.4495786,Gaia DR3 1986616614304782976
71401,770110300060266,332.1876948,48.0349861,Gaia DR3 1975715849872044544
71411,770112400045617,328.1954543,48.0224942,Gaia DR3 1976314018558878720
71628,770115300029844,329.7935897,49.9972917,Gaia DR3 1979916980727866880
72188,770205400057815,336.6079227,46.5602576,Gaia DR3 1986416365748380672
72189,770212100096965,328.0765217,48.8909001,Gaia DR3 1979367087473488128
72191,770214300082751,332.9932061,50.1944497,Gaia DR3 1976779730456798848
72193,770303300052991,330.4590001,44.3153279,Gaia DR3 1962726494373022464
72244,770311300103438,329.7328376,47.9831341,Gaia DR3 1976171631804461568
72285,770312100127883,328.1123564,48.7897814,Gaia DR3 1979365575645021056
72328,771101300036375,345.685093,44.0604784,Gaia DR3 1934938537001944960
72330,771105100036269,346.6399333,46.9221835,Gaia DR3 1936231012921636736
72331,771105200036872,345.4962039,47.016551,Gaia DR3 1936393534487992576
72343,771116200060809,337.2400466,50.9629961,Gaia DR3 2000294573320350976
72344,771204100045394,338.3888002,45.0994734,Gaia DR3 1982956748109038208
73525,773106400039818,9.1628277,53.4738745,Gaia DR3 416299257173261696
73526,773303300041896,4.4334866,51.4332203,Gaia DR3 394976501194687488
73532,774109100037838,23.3017456,56.1789284,Gaia DR3 412650600857508736
73533,774112100044583,13.2097498,56.627798,Gaia DR3 423818404882207232
73534,774112400041780,13.5424584,55.7492512,Gaia DR3 423664202677148928
73540,774114100046023,20.5449147,58.2916731,Gaia DR3 413820721751076736
73544,774114100046035,19.9696382,58.208022,Gaia DR3 413827353180436736
73550,774205100054248,23.0261705,54.01879,Gaia DR3 407553608544043520
73555,774211200058302,14.5104757,56.4329688,Gaia DR3 423977219895137408
73569,774214200064094,18.6515364,57.9244634,Gaia DR3 413665072135347456
73570,775110100042631,31.1425545,56.552198,Gaia DR3 504999815126305280
73571,775110300041664,28.2995711,55.1249735,Gaia DR3 408610823335998592
73573,775111100043225,26.8354454,55.9787094,Gaia DR3 409468201889197440
73575,775113200049767,32.1736898,58.4218274,Gaia DR3 506778691804372736
73577,775113400033294,34.7423215,57.14518,Gaia DR3 458377743274231936
73915,775113400048665,34.7016998,57.1351217,Gaia DR3 458377674554774016
73918,775113400048697,34.1975223,57.029083,Gaia DR3 458535248311586304
73931,775113400048702,34.8126244,57.1692161,Gaia DR3 458375235013296000
73939,775114300047067,29.4626741,57.4550266,Gaia DR3 505330944226962304
73940,775114300047213,28.4890926,57.5381481,Gaia DR3 506096582274786432
73942,775114400045129,30.4032303,57.5512741,Gaia DR3 505300054821278080
73943,775203200047267,25.9152182,52.8855693,Gaia DR3 407943694653647232
73967,775207400049016,27.3409251,53.8740798,Gaia DR3 408428373125204992
73968,775210100055413,29.9594144,56.5454535,Gaia DR3 504683847273937024
73983,775210200039036,29.0328836,56.6612501,Gaia DR3 504884130188437248
74764,775211200055423,26.1681683,56.1160048,Gaia DR3 409517164518179968
74793,775211400053556,26.5115706,55.3319014,Gaia DR3 409411366582583040
74803,775213200061755,33.2891242,58.5539574,Gaia DR3 506816448853546752
74823,775213200061788,33.1471921,58.0973407,Gaia DR3 506703478335847552
74831,775213200061796,33.4278208,58.5605489,Gaia DR3 506810435899344896
74841,775213400062629,34.7224065,57.1383585,Gaia DR3 458377708914501376
74845,775213400062750,34.7725057,57.1350156,Gaia DR3 458374788336739200
74855,775213400062762,34.2191481,57.0551387,Gaia DR3 458535660628422400
74879,775214100061808,30.2969946,58.2034567,Gaia DR3 505494152986686848
74889,775215200060470,25.5688014,58.6273108,Gaia DR3 506082322984893184
74914,775313400078978,34.774674,57.1280933,Gaia DR3 458374719617277184
74922,776102200041025,40.1245212,52.7353338,Gaia DR3 452971204073667200
74923,776111100047255,37.370441,56.5535689,Gaia DR3 457591145780012800
74924,776112100047502,34.4966058,56.2325535,Gaia DR3 456810148927837568
74926,776115200047201,36.1185074,58.3020971,Gaia DR3 458902794434715008
74927,776115300047991,35.7058633,57.2004946,Gaia DR3 458414027155398272
75074,776115300048500,35.3882661,57.5709796,Gaia DR3 458481406604070272
75076,776115300048947,35.5067141,57.144666,Gaia DR3 458454606008605312
75084,776115400041880,37.5193004,57.260766,Gaia DR3 458034214608746752
75510,776203200051301,37.0020553,52.5495863,Gaia DR3 452357745305268224
75518,776205300052552,42.4289788,53.9269017,Gaia DR3 453467015100362240
75519,776208100052023,35.3752629,54.1860935,Gaia DR3 455746440145291904
75525,776208200055201,33.717427,54.5313531,Gaia DR3 456555989941909120
75527,776211200059729,36.9900812,56.639751,Gaia DR3 457619664363369600
75528,776211200059751,35.8999801,56.5726642,Gaia DR3 458287548959789568
75535,776211300056691,36.6611492,55.8699556,Gaia DR3 457452504235264512
75538,776211400059925,38.5424812,55.834298,Gaia DR3 457311320070532608
75539,776212100059342,34.9048147,56.2389227,Gaia DR3 458262431990284672
75540,776215100063598,38.362535,58.5994104,Gaia DR3 458230683590178304
75541,776215300063212,35.5348447,57.1118732,Gaia DR3 458407601884442496
75542,776215300063303,35.4735775,57.1653693,Gaia DR3 458454880886508032
75544,776215300063337,35.8916071,57.2157647,Gaia DR3 458411999930803072
75546,776215300063397,35.5008431,57.1355307,Gaia DR3 458454606008607232
75548,776215300063411,36.181843,57.3556429,Gaia DR3 458437288699353856
75599,776215300063431,35.5429301,57.1188146,Gaia DR3 458407601884432384
75600,776215300063478,36.4687154,57.4350523,Gaia DR3 458432169098523648
75601,776215400060585,38.3949493,57.5431628,Gaia DR3 458023906685170816
75610,776215400060649,37.5127386,57.2510237,Gaia DR3 458034214602238720
75679,776216400052633,34.7984241,57.1308041,Gaia DR3 458374719617266048
76144,776216400063811,34.6195904,57.2099132,Gaia DR3 458379014584350592
76153,776312100074015,34.4251154,55.8525483,Gaia DR3 456750947097356928
76165,776316300062716,32.3601193,56.9920723,Gaia DR3 457080113386100352
76181,777213400059434,55.9155,57.3356366,Gaia DR3 448892634413819648
76182,777215300054014,46.5809754,57.5067903,Gaia DR3 460274091587101696
76185,778103100040915,58.9139807,52.6415582,Gaia DR3 251961924258399616
76199,778105400040005,65.2565016,53.6104442,Gaia DR3 275388222077466624
76200,778106300043974,61.0941897,53.3290365,Gaia DR3 275918251105986176
76205,778115400045455,59.1696151,57.2593251,Gaia DR3 469638425966360960
76206,778210100054750,61.7779779,56.2424773,Gaia DR3 468641134559750016
76211,778214200058307,60.8215721,58.2977933,Gaia DR3 470346511451270912
76212,778310200075292,60.8188061,56.5415336,Gaia DR3 468876464407828096
76220,779104100044698,67.2221165,52.38964,Gaia DR3 272065944615923072
76227,793107300003992,221.6633045,53.1573361,Gaia DR3 1605967612907047808
77360,794309300040832,240.0679388,55.6361118,Gaia DR3 1621614384923908736
77361,798107100034555,279.2242766,54.8153665,Gaia DR3 2147529488188141952
77364,800109100048259,307.8769179,56.1798371,Gaia DR3 2186762433896230144
77371,801103200063751,310.3414081,52.5888415,Gaia DR3 2182307453299864064
77372,801109200057214,317.7582312,56.2035915,Gaia DR3 2177333915533838464
77373,801111400052786,312.7875965,55.4888404,Gaia DR3 2183107416725856640
77375,801210400059464,315.974091,55.2315861,Gaia DR3 2188891844319403648
77979,801316100043410,308.6439282,57.9280679,Gaia DR3 2187513980151757824
78003,802101100076202,329.4047871,52.8188549,Gaia DR3 1981443102866159232
78004,802105100069832,329.6272057,54.4847589,Gaia DR3 2173753905676871040
78007,802109400058666,330.0227932,55.0193714,Gaia DR3 2197837127336168448
78011,802110400065023,326.8831196,55.3347167,Gaia DR3 2174743569219972480
78014,802114300075086,324.8680713,57.481713,Gaia DR3 2178385392251185280
78016,802206100090200,327.3605708,54.3816703,Gaia DR3 2173890245116619392
78018,802206300102777,325.0080281,53.9706567,Gaia DR3 2174274730590458880
78038,802212400103726,320.7302159,55.6524281,Gaia DR3 2176360572869984768
78058,802214300091920,325.604762,57.7359221,Gaia DR3 2178486238079541760
78068,802214300091970,324.668228,57.3671001,Gaia DR3 2178378657742227840
78069,802215400085234,323.9364194,57.4663917,Gaia DR3 2178420988941491840
78187,802310300142918,325.7285635,55.5248663,Gaia DR3 2174971958400696576
78189,803106100052681,337.3476265,54.2474891,Gaia DR3 2001849282765692928
78414,803106200076406,335.8987824,54.3398178,Gaia DR3 2004897094637701120
78415,803107100083346,334.7152878,54.5772472,Gaia DR3 2005058070016766208
78426,803107300076052,332.7103011,53.2662075,Gaia DR3 2004595622298541696
78927,803107300080048,333.5937084,53.7171409,Gaia DR3 2004631974900212224
78929,803107400063414,333.8775908,53.1926072,Gaia DR3 2004369363419471872
79098,803108400075739,331.0927121,53.8837211,Gaia DR3 2005520208492647296
79145,803109200073433,340.1802915,56.1641968,Gaia DR3 2006563473225971840
79146,803110100074363,338.4195976,56.5235914,Gaia DR3 2006853331981685760
79147,803110300001545,335.7218907,55.8789132,Gaia DR3 2005989455128321920
79704,803110300050734,335.8730687,55.2527651,Gaia DR3 2005174755686359552
80179,803110300078255,335.8850208,55.4556409,Gaia DR3 2005214922221012224
80180,803110300078386,336.0892453,55.6651761,Gaia DR3 2005969462059648128
80181,803110300078427,335.9858448,55.1546393,Gaia DR3 2005170220200948608
80192,803110300078432,336.5243249,55.4682011,Gaia DR3 2005203446068873984
80193,803111100043453,334.7813254,56.6504631,Gaia DR3 2006295742147462016
80504,803111400076198,334.9426034,55.4061148,Gaia DR3 2005950495501131904
80507,803113100066575,341.9110192,58.1587985,Gaia DR3 2007423050801646720
80512,803113100066581,341.6357316,57.7959579,Gaia DR3 2007363058696077952
80527,803114100061823,337.1625365,58.393417,Gaia DR3 2200155894272052096
80528,803201300074592,338.2510807,51.2145825,Gaia DR3 2000383496322448000
80529,803205100078216,340.8489973,54.0716568,Gaia DR3 2002403677140307456
80530,803206100087610,337.2409644,54.2501159,Gaia DR3 2004850434112209920
80532,803206200095731,335.3390918,54.2495614,Gaia DR3 2004991893156658560
80533,803206300058766,335.6555861,53.329636,Gaia DR3 2004702377999967232
81032,803207100102376,334.0635668,54.1691165,Gaia DR3 2005022061007801856
81056,803207200084607,332.48541,53.996395,Gaia DR3 2005390259966364800
81803,803207200113412,333.4616682,54.4093875,Gaia DR3 2005418950349782272
81919,803207300104676,333.0372886,53.6977301,Gaia DR3 2004621804416739072
82863,803208400104948,330.8496187,53.7177675,Gaia DR3 2005324289271476224
82892,803210100097019,337.1323976,56.0150902,Gaia DR3 2006733657012754688
82897,803210100097123,337.5863097,56.5098215,Gaia DR3 2007524686909526656
82902,803210300099987,335.825132,55.6355202,Gaia DR3 2005971180064658560
82906,803210300100069,335.9849084,55.3953147,Gaia DR3 2005211417527730688
82938,803210300100115,335.2929707,55.5489616,Gaia DR3 2005958913637157760
82968,803211300108264,332.8498861,55.456605,Gaia DR3 2005720147818368768
82969,803213100098836,341.8046588,58.1463535,Gaia DR3 2007422879002917632
82970,803214400102999,337.5824921,57.2249834,Gaia DR3 2007614640707006976
82974,803215300037548,332.3626204,57.1334599,Gaia DR3 2198629703419402880
83283,803215300089544,333.1011139,57.272002,Gaia DR3 2198645474540147072
83325,803310100127271,337.5880052,56.5860319,Gaia DR3 2007528019804344960
83327,804106200053436,345.9869009,54.1994934,Gaia DR3 1996532422482551552
83333,804110200058892,346.7886982,56.0080701,Gaia DR3 2008847433749379456
83334,804112100067189,341.6076139,56.3252979,Gaia DR3 2003947838142716032
83359,804114200051095,346.3062524,58.2412698,Gaia DR3 2010239999586617216
83360,804115200061695,342.4327052,58.1863814,Gaia DR3 2007396971758818560
83362,804115300060508,342.8268423,57.4243191,Gaia DR3 2007115496783171200
83928,804116200063190,340.0194365,58.4305411,Gaia DR3 2008166870419945472
83932,804116300068780,339.2279505,56.9063002,Gaia DR3 2006888825592397440
83933,804116400074621,341.4528915,57.3324179,Gaia DR3 2007056707275248640
83934,804116400074707,341.01539,57.177084,Gaia DR3 2007235927671007488
83935,804203100067664,345.4099219,52.4538584,Gaia DR3 1989445073609489536
83941,804204100072634,341.523407,52.1032365,Gaia DR3 1989993351957427712
83945,804207400071983,344.8481506,53.1804491,Gaia DR3 1990295477134829312
83950,804208400077938,341.3048638,53.2093031,Gaia DR3 2002117151282819840
83957,804212400084109,342.1825357,55.1272211,Gaia DR3 2003595513383673088
83967,804215400084617,345.1986681,56.9845008,Gaia DR3 2009856918560558976
83968,804216400052191,342.0912834,57.5489249,Gaia DR3 2007158893133714048
84470,804303100088253,344.8001422,52.3020299,Gaia DR3 1989428374775953024
84471,804303200089426,343.3913708,52.699603,Gaia DR3 1990349112690117632
84478,804315300054412,343.9441545,57.6017317,Gaia DR3 2013112881729417344
84500,804315300109450,342.8440448,56.9725218,Gaia DR3 2004088987949041408
84511,805113400045758,2.9398579,57.271345,Gaia DR3 422432749653378048
84517,805115300053496,354.4282102,57.0998793,Gaia DR3 1998640839106510848
84520,806101100049405,12.611305,59.6720567,Gaia DR3 426771766134632320
84521,806104100047089,2.6476544,59.6754187,Gaia DR3 429058853399113344
84541,806108200062313,359.9449108,61.2180587,Gaia DR3 2011889610628331008
84542,806110300046993,7.1540823,62.4870299,Gaia DR3 430553811258362112
84543,806111100052839,4.7812433,63.590289,Gaia DR3 431784577083584384
84559,806111100052878,4.7507875,63.6660579,Gaia DR3 431786432509432448
84561,806111100052910,4.7443169,63.5717317,Gaia DR3 431784233486202880
84565,806111300063568,4.1657238,62.5518471,Gaia DR3 431272548266615168
84567,806111400054125,5.0770932,62.46388,Gaia DR3 430511789300158720
84589,806112100068009,0.8434522,63.4307588,Gaia DR3 431585531125734528
84590,806113300049577,11.1939663,64.3361389,Gaia DR3 524075933855112704
84593,806116300055546,359.205209,64.0238447,Gaia DR3 2016385032634317824
84595,806202100066290,9.0625542,59.5479105,Gaia DR3 425444896118499328
84597,806205300077556,11.4489612,60.8736082,Gaia DR3 426986480142844160
84598,806205300077858,10.7354414,60.4730021,Gaia DR3 427047846633646976
84659,806206300075652,7.4837298,60.3541839,Gaia DR3 428623584235485824
84660,806206300075684,7.2780364,60.988612,Gaia DR3 428681033718766464
84661,806207100070076,6.2028499,61.829369,Gaia DR3 430405961303214464
84687,806207200075983,4.5776576,61.7251462,Gaia DR3 429709420686842624
84701,806208100080018,0.9945393,61.104084,Gaia DR3 429470895385555456
85381,806208200087435,359.1743533,61.3980749,Gaia DR3 2011954580585225984
85393,806210400079789,9.3253792,62.8385826,Gaia DR3 430802197807809920
85394,806211100077901,4.8617418,63.8254009,Gaia DR3 431794919364883840
85400,806211300086547,3.7359288,62.8357637,Gaia DR3 431281000762096128
85401,806212100095529,1.254734,63.827472,Gaia DR3 431618413396549760
85402,806213400068322,13.4349163,64.7638083,Gaia DR3 524243471939039104
85411,806306100078637,8.9700558,62.0365213,Gaia DR3 430286492495218304
85438,806306300102172,6.973514,60.6254378,Gaia DR3 428647670411806208
85441,806306400053832,9.9530434,60.9584258,Gaia DR3 427213254414022656
85460,806309200107250,11.3251918,63.7127538,Gaia DR3 523939869289755648
85461,806310400103181,8.7545327,62.4464514,Gaia DR3 430684721859552384
85464,806312100118183,2.0120824,63.3443537,Gaia DR3 431544161999683200
85465,806312400114837,2.3541516,62.7859438,Gaia DR3 431502002599782016
85472,806314400095036,10.8296722,64.2850535,Gaia DR3 524062945872931840
85477,807102100053838,22.8788368,59.7678273,Gaia DR3 509435902174897152
85777,807103400050606,18.4275068,59.0997145,Gaia DR3 414116902694527616
85778,807106300025997,20.9191585,60.3672726,Gaia DR3 510251396202508544
86238,807106400059819,23.1318102,61.1295746,Gaia DR3 509891477946331264
86246,807107200061148,17.391792,61.3859244,Gaia DR3 522526030474377472
86247,807111400045895,19.7901331,62.398891,Gaia DR3 511009646904766336
86249,807112100056565,14.9442582,63.6092853,Gaia DR3 524109090999225344
86250,807113400054729,27.4101849,64.3260117,Gaia DR3 512209798205685376
86251,807201200066514,24.7471298,59.8596231,Gaia DR3 509569492837090048
86252,807202100068802,22.7625188,59.7389331,Gaia DR3 509414977094953216
86253,807202300066516,20.5306354,58.8801892,Gaia DR3 413966544480719104
86256,807202400066049,21.9821328,59.2358062,Gaia DR3 509313302321726464
86257,807203100068003,19.4854261,59.5793149,Gaia DR3 414235821750344704
86258,807203400065748,19.0011593,58.8132861,Gaia DR3 414095049903859072
86259,807205200067713,24.7398034,61.3467477,Gaia DR3 509955387056474880
86262,807205300055816,24.5456317,60.3637229,Gaia DR3 509796851224922496
86308,807205300072005,24.842589,60.4081349,Gaia DR3 509703908131614208
86317,807205300072013,25.1077314,60.2673228,Gaia DR3 509604642847348224
86319,807205400071077,26.3479325,60.7631101,Gaia DR3 511180861481692544
86320,807205400071119,26.7380312,60.6697134,Gaia DR3 511164815483973888
86327,807206100071984,22.7123854,61.8937144,Gaia DR3 510793730310035584
86332,807206400075105,22.8848494,60.5578937,Gaia DR3 509849524704762752
86382,807207100070688,19.6160941,61.8931546,Gaia DR3 510955908273310976
86384,807207400072415,18.5201509,60.8833345,Gaia DR3 510444497932279680
86392,807208300068418,13.5746491,60.337165,Gaia DR3 426152156975840640
86403,807213300078784,25.7124559,64.3997772,Gaia DR3 512991997650736640
86404,807214400073052,22.8200343,64.7267472,Gaia DR3 513157852106479488
86409,807306300086753,20.9630493,60.9014251,Gaia DR3 510306646662538240
86448,807308400099731,16.1444881,60.3362881,Gaia DR3 426382710818203648
86455,807309300093346,24.2130062,62.3004954,Gaia DR3 511568198813356544
86461,807315400095002,19.5491876,64.3036326,Gaia DR3 524729662233592064
86462,808101400045724,39.8503246,59.0663125,Gaia DR3 464213607391309184
86465,808102100044195,35.2430259,59.6499506,Gaia DR3 459319268819837952
86466,808102200024784,34.3494327,59.5638156,Gaia DR3 507271135573782528
86737,808103200049776,30.6561415,59.6884025,Gaia DR3 507828003851980288
86753,808103400053151,31.7718257,58.5212921,Gaia DR3 506760481142065024
86756,808104100054755,28.9325669,59.2735566,Gaia DR3 506352115651984896
86764,808104400052870,28.0607859,58.4353595,Gaia DR3 506205365209003264
86775,808108300054445,26.1053122,60.6219704,Gaia DR3 509677829088466048
86778,808108400046689,29.0977165,60.5656942,Gaia DR3 508204689661493248
86784,808108400046692,27.7909512,60.4381202,Gaia DR3 508146656067996800
86785,808109300045057,37.6384407,62.2890971,Gaia DR3 513993584023087872
86786,808111300056276,30.5436957,62.841816,Gaia DR3 508873944342767616
86787,808111300056277,29.8540553,62.767485,Gaia DR3 508863365849166848
86801,808115200055492,29.4870334,65.5584559,Gaia DR3 518378127154890240
86802,808202400067639,35.8699297,58.9626532,Gaia DR3 459147573208789248
86910,808207100060331,32.0262086,61.4018094,Gaia DR3 508490493966771200
86911,808209300064204,39.0713428,62.9469597,Gaia DR3 514124013591624064
