source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot,r_med_photogeo,r_lo_photogeo,r_hi_photogeo
455426276100731136,1795006996,33.758567437313616,54.28727997113549,0.49365671406155337,0.028881783,17.092321,-0.5074755907718433,0.020150505,-0.776901148543549,0.02683213,31,,,0,0,1.4172504,2965.8718,9.875234,1561.8506,9.889656,2284.5432,9.801073,1.1663386,0.08858299,,,,,,,VARIABLE,135.03199475409295,-6.608768405504583,false,false,0,true,true,false,true,false,true,true,false,14599.344,3.3684,0.2293,2763.8516,0.5647,0.3048,1992.0308,1864.3909,2132.563
454818035714964992,275160037,40.29864512539183,56.730493096157566,0.35561096577261736,0.02197516,16.182405,-0.25991013730534673,0.019971248,2.504750982728241,0.031492043,31,,,0,0,1.3280537,1243.799,9.692991,586.48785,9.87946,3486.8108,9.372683,1.1761497,0.50677776,,,,,,,VARIABLE,137.59481513010434,-2.983863268756982,false,false,0,true,true,false,true,false,false,true,false,,,,,,,2658.4639,2520.5234,2802.5913
454837075308505088,1078524329,40.96569157074684,56.991430344182305,0.38258037731030176,0.015624404,24.486078,0.1441947823185028,0.015434001,-1.4134980719807988,0.021468543,31,,,0,0,1.014653,418.10223,10.032559,140.64304,10.355489,143.18906,9.533359,1.20528,0.8221302,,,,,,,VARIABLE,137.81847994860206,-2.595080444153815,false,false,0,true,true,false,true,false,true,true,false,23408.588,3.614,0.0228,2111.3938,2.2052,1.2086,2434.4397,2341.0276,2564.8076
454846489876889216,722311958,40.71675801958835,56.90455818177675,0.3904724420226313,0.017668625,22.099764,-2.052852262223327,0.014906476,-3.3974618144048327,0.01810951,31,,,0,0,0.916818,2043.0288,8.513481,640.39276,8.783287,834.43085,8.04809,1.2118508,0.73519707,,,,,,,VARIABLE,137.73136380735545,-2.7307526122159196,false,false,0,true,true,false,true,false,false,true,false,,,,,,,2379.1006,2271.991,2514.244
1803214157780785152,724709892,303.510041942931,12.691075952693412,0.3333298958397656,0.03251498,10.25158,-0.6986468334619729,0.0382419,-1.5250874255982776,0.036323693,31,,,0,0,0.9998865,386.56726,9.812287,152.23518,9.766753,85.43101,9.838873,1.1670316,-0.07211971,,,,,,,VARIABLE,54.04029441933856,-11.889489465904232,false,false,0,true,true,false,true,false,true,true,false,19613.209,3.5998,-0.3633,3019.7878,0.4063,0.2197,2773.2249,2507.5564,3033.3958
2055322587671674240,225973253,302.2990736795709,33.91993346258924,1.0268395619909043,0.059971757,17.122051,1.3936630124003784,0.05831492,-2.643648377161956,0.061278917,31,,,0,0,2.0012205,664.7072,7.849856,209.33786,7.845823,195.82684,7.800772,1.168317,0.04505062,,,,,,,VARIABLE,71.43800649735819,0.49634017817377135,false,false,0,true,true,false,true,false,false,true,false,,,,,,,982.67566,915.2423,1051.6095
3095637127870898688,256147153,119.68821194284807,5.623260802903262,1.7688883570933158,0.043873902,40.317554,-7.826577489975355,0.044818655,-1.6693030283751353,0.030845623,95,1.7756926,0.0073179253,0,0,0.996929,686.16675,6.9679604,243.67413,6.9294715,233.14105,7.0113163,1.1558444,-0.08184481,20.60202,8.355265,19,357.0368,41.306618,0.0,VARIABLE,215.58680073353554,17.523838636930204,false,false,0,true,true,true,true,false,true,true,false,10913.112,3.4013,0.2193,543.2669,0.0346,0.0185,555.5029,544.5094,567.7882
514204587181571328,233399463,37.94923914288877,63.41741649507507,0.27752563315786666,0.029959464,9.2633705,-0.06851436059740076,0.015554467,-0.0411166472999245,0.026975174,95,1.640341,0.004011376,0,0,0.9670028,3381.123,8.365405,1451.0933,8.520606,1331.1521,8.0487175,1.1921132,0.47188854,,,,,,,VARIABLE,133.882500795366,2.699707760024769,false,false,0,true,true,false,true,false,false,true,false,6825.389,1.6545,-0.778,4393.794,0.1601,0.086,3389.3894,3079.6565,3695.6506
513993584023087872,598716003,37.633705524330985,62.2894274971463,0.3941659799848759,0.0130009875,30.318157,-0.9623768680396825,0.012841789,-0.526833063890167,0.014859718,31,,,0,0,0.9121125,2232.386,9.399161,761.29034,9.6121855,915.91595,9.007464,1.1998153,0.60472107,,,,,,,VARIABLE,134.1727646177632,1.6001870891568235,false,false,0,true,true,false,true,false,false,true,false,,,,,,,2395.9695,2324.3582,2486.11
4288274362563352448,1016523459,293.2976302406709,1.9455301258389703,0.14331649675299027,0.013531958,10.590965,-2.0772733792103844,0.015051763,-3.4338272701060233,0.012555778,31,,,0,0,0.80453944,1163.1415,11.860778,392.95483,12.068514,480.81732,11.495504,1.188208,0.5730095,,,,,,,VARIABLE,39.47759803890267,-8.376044509664425,false,false,0,true,true,false,true,false,true,true,false,19459.947,3.6133,-0.2648,4429.3394,1.652,0.901,5038.1875,4720.792,5316.45
2032585580589627392,454737197,293.35243519766647,29.960456718277687,0.30788611749092154,0.019338237,15.921105,-2.233172588757144,0.016919479,-5.951942739891278,0.020459343,31,,,0,0,0.9340916,1174.893,10.299631,278.42685,10.296296,385.3514,10.2642,1.1623458,0.03209591,,,,,,,VARIABLE,64.15594287962165,5.008189385009168,false,false,0,true,true,false,true,false,true,true,false,17850.44,3.4875,-0.075,3653.504,0.5866,0.3174,3185.7146,2986.022,3445.976
2093536183004234752,173215913,282.9021515786979,36.53908459266199,2.977730957528437,0.04577938,65.04524,-0.8063654975916483,0.051843643,0.50689225766953,0.04929722,31,,,0,0,1.0949805,1523.6888,6.0769167,519.7194,6.0195303,572.0834,6.1465206,1.1593765,-0.12699032,,,,,,,VARIABLE,66.35019834133905,15.72062480045349,false,false,0,true,true,false,true,false,false,true,false,,,,,,,332.70993,328.1182,337.6568
2093381220584181248,648255154,282.4577915063145,35.76197762127345,0.4109090772845415,0.027255947,15.075942,-1.3392710134769492,0.032167766,2.083203295255891,0.032613732,31,,,0,0,0.97034705,2443.397,9.48125,1015.4972,9.388781,1238.1465,9.626487,1.1579199,-0.23770618,,,,,,,VARIABLE,65.46169770830458,15.756447320300902,false,false,0,true,true,false,true,false,true,true,false,19072.408,3.9054,0.3971,2026.1467,0.1515,0.0818,2355.5334,2222.1018,2515.168
4094792206252828928,1207043443,274.1823265594043,-18.882122820006884,0.44873153900669854,0.021337,21.030676,0.6046268605443531,0.023939356,-1.1664213330866762,0.017317204,31,,,0,0,0.84189475,1253.5635,10.028926,444.59726,10.184304,491.33734,9.722023,1.186955,0.46228123,,,,,,,VARIABLE,12.249668648700853,-1.1759343760315883,false,false,0,true,true,false,true,false,false,true,false,13653.677,3.451,0.4661,1739.7921,1.2527,0.6788,2053.6506,1973.1052,2116.5493
4094749183519500544,925252784,273.57076108316113,-19.06897989074781,0.5730442360729442,0.028927447,19.809706,0.7595634392662401,0.032775577,-2.6100376903686775,0.025694735,31,,,27,0,1.0801047,2412.945,9.527756,447.83508,9.51991,504.33853,9.424838,1.1932638,0.09507179,,,,,,,VARIABLE,11.809769225576146,-0.7564984997784375,false,false,0,true,true,false,true,false,true,true,false,16842.39,3.6786,0.4447,1785.279,0.6979,0.3776,1669.6719,1593.218,1740.6407
4094708608991463680,1303437437,273.061252027294,-19.432826006013833,0.5222141368012831,0.028409898,18.381414,0.17284598992113437,0.024828136,-1.2402246085402586,0.018449789,31,,,1,0,0.91748667,757.1483,6.950249,221.8301,7.294042,217.85037,6.4089766,1.2213678,0.88506556,4.772107,1.569923,17,507.73016,9.565361,0.0,VARIABLE,11.259890402185636,-0.5086418874273112,false,false,0,true,true,false,true,false,false,true,false,16059.019,2.5005,-0.7544,1578.9307,2.0438,1.1197,1774.3453,1698.74,1863.726
1994779560430525184,777264605,359.1039887972956,55.990349851883494,0.5549559408301328,0.036873534,15.05025,-3.7179788215179004,0.0332804,-0.5716682086390676,0.032256644,31,,,0,0,1.0133059,2688.6492,7.9473133,1563.1315,7.894486,2385.6895,7.9839616,1.1683395,-0.08947563,,,,,,,VARIABLE,115.24589695956807,-6.058124500622039,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1749.5068,1642.2988,1854.3636
1994552957956073344,57976690,356.4794058728708,54.73538580318481,0.6215198082832085,0.034797937,17.860825,-1.0209346446183123,0.030911405,-3.289300939428578,0.032110814,95,1.6881169,0.0065725455,0,0,1.0474042,312.95224,8.276579,122.18843,8.325651,76.03605,8.092797,1.1917398,0.23285389,,,,,,,VARIABLE,113.49179719650846,-6.931000123790728,false,false,0,true,true,false,true,false,true,true,false,35363.59,3.9134,8.0E-4,2101.5134,1.3157,0.7201,1522.4899,1455.6984,1606.6465
2037306711690221312,357316746,285.32495273813157,28.412011732274905,1.1877713950140105,0.041423734,28.67369,5.292338131271844,0.03478515,0.3882058175821026,0.04297363,95,1.7667994,0.008191887,0,0,1.0617808,2187.9963,7.0044274,1058.1849,6.952185,802.8424,7.0636272,1.1595635,-0.11144209,,,,,,,VARIABLE,59.567304883848365,10.561309267953005,false,false,0,true,true,false,true,false,false,true,false,,,,,,,820.63904,794.7917,861.3143
2037308360956406272,62726083,285.4539097457926,28.370559934731062,0.04146483986117262,0.012335447,3.361438,-0.9128775285422136,0.010329476,0.09170577033734485,0.012598594,31,,,0,0,0.9905615,1348.0253,13.583929,383.3814,13.939685,447.19595,13.037784,1.2186948,0.90190125,-100.83404,2.1594868,28,11.5572195,,,VARIABLE,59.57844609350485,10.441025102469471,false,false,0,true,true,false,true,false,false,true,false,6066.5674,2.6468,-3.3847,5864.953,0.4554,0.2509,12380.697,10911.634,14354.05
506082322984893184,1722863061,25.573868326795072,58.62770483743471,2.2799332227136384,0.0439712,51.850605,13.16173618782022,0.029229302,-7.166751759542413,0.028891873,31,,,0,0,1.1069993,3261.5474,6.3329706,1270.4054,6.317067,1501.4083,6.3061295,1.1673889,0.010937691,,,,,,,VARIABLE,129.5242548399556,-3.591576613110102,false,false,0,true,true,false,true,false,false,true,false,,,,,,,432.04556,426.36218,438.38818
505330944226962304,1541429521,29.461033730839503,57.45351283601929,0.4366952514137673,0.01960061,22.279676,-1.6521501817184032,0.015138259,-1.9813912718095055,0.018750018,31,,,0,0,1.0208353,2926.5754,9.874639,1798.4883,9.929543,1769.9739,9.729125,1.1707605,0.20041752,,,,,,,VARIABLE,131.79870510458696,-4.270561875645786,false,false,0,true,true,false,true,false,true,true,false,18146.54,3.4489,0.0307,2821.3616,0.9344,0.5061,2181.6929,2098.6934,2272.6753
506131629208887424,520572906,28.80240089117234,57.89763336541011,0.36044403073631265,0.015585311,23.127163,-0.8705611585613975,0.012290422,-0.7610530769575852,0.014491077,31,,,0,0,1.0539426,749.39136,9.455643,314.39224,9.610393,234.14682,9.146153,1.1886507,0.46423912,,,,,,,VARIABLE,131.34551599401476,-3.9286013722352426,false,false,0,true,true,false,true,false,true,true,false,19570.703,3.2826,-0.0202,2803.3042,1.4588,0.7953,2641.7402,2529.0034,2725.757
506352115651984896,70368128,28.928564841176495,59.273442776591956,1.8295769528180326,0.029396316,62.238304,0.952388547252533,0.024463344,-1.7492583471625753,0.027622076,31,,,0,0,1.0386698,414.55737,6.963394,163.17715,6.991203,98.427086,6.8195114,1.1874603,0.17169142,,,,,,,VARIABLE,131.07062662813956,-2.5788396202245987,false,false,0,true,true,false,true,false,true,true,false,28920.098,4.157,0.0017,585.3431,1.096,0.5976,538.4156,530.7901,548.47284
506380874748957568,1546567009,27.145952567379066,58.45783239562262,0.33893949876157586,0.022440394,15.103991,-0.7963421805364657,0.018564101,-0.6844823621879423,0.020663971,31,,,0,0,1.0223974,1037.5422,7.3020425,402.71573,7.4793363,325.33963,6.9577265,1.1939737,0.5216098,-28.819548,1.0378798,31,505.23892,9.638386,0.0,VARIABLE,130.36368063595074,-3.5869285780676607,false,false,0,true,true,false,true,false,false,true,false,6747.432,1.4825,-1.934,3282.8342,0.2294,0.1242,2732.2927,2595.623,2927.3289
506174441445176192,779692496,28.18421744318163,58.1973600705088,0.3162675242498888,0.030273246,10.447097,0.9654669991387672,0.025195431,-0.9061715899881895,0.031269617,95,1.632896,0.004762021,0,0,1.315641,2667.2458,10.424008,1369.1207,10.591994,1731.3547,10.105191,1.1858603,0.48680305,,,,,,,VARIABLE,130.95504159608947,-3.7163053723781814,false,false,0,true,true,false,true,false,false,true,false,7919.919,2.6053,-1.8522,2799.8374,0.5756,0.3096,2875.482,2638.5579,3149.91
505442922614875136,511131603,30.683667828264028,58.11710335049772,0.34252555405020285,0.017801913,19.240942,-0.590178068415507,0.014013148,-0.5588173635599728,0.019833988,31,,,0,0,0.9812002,3218.7332,9.835382,1425.3214,9.929576,1979.2655,9.623383,1.1766506,0.30619335,,,,,,,VARIABLE,132.25323373535437,-3.458490206231157,false,false,0,true,true,false,true,false,false,true,false,,,,,,,2756.3008,2643.1958,2877.617
505186770765287040,1121923809,31.56842987379341,57.30712551092197,0.7556062268602688,0.025964063,29.102003,-0.2856800847497083,0.01936626,-0.7940643830567838,0.035135824,31,,,0,0,0.9136413,1427.9268,7.935848,713.8447,7.9726863,431.285,7.802311,1.1770488,0.17037535,,,,,,,VARIABLE,132.93492541162556,-4.104027289519406,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1277.7898,1239.6583,1315.2441
505494152986686848,686990818,30.29376192770624,58.203500488582335,0.4143414434386323,0.019373493,21.38703,-1.7063344825677729,0.0151363155,-1.122018306816567,0.021124681,31,,,0,0,1.0303073,2427.2024,8.583341,804.2942,8.716044,855.1224,8.304265,1.1860881,0.4117794,,,,,,,VARIABLE,132.03145208521974,-3.4308451708620606,false,false,0,true,true,false,true,false,false,true,false,,,,,,,2292.2578,2203.5786,2396.8447
4096806958307776512,1009469687,277.5845120298528,-17.064829482188436,0.4241058335936198,0.04319333,9.818781,0.5108307870014545,0.043603405,0.5429224800775836,0.034154404,31,,,0,0,1.6951399,2043.8934,10.095286,1110.44,10.262249,1545.1565,9.78056,1.1843231,0.48168945,,,,,,,VARIABLE,15.371448598021058,-3.1867636629531706,false,false,0,true,true,false,true,false,false,true,false,6958.383,2.5391,-1.8414,2318.517,0.1645,0.0888,2088.7021,1958.4127,2207.8801
3032060410619922304,1602683030,108.58276325832784,-15.395443870305517,0.35441689837807705,0.0219585,16.140306,-1.9016909417638317,0.024045924,1.564460128435305,0.021606643,31,,,0,0,1.2817993,307.3361,9.349847,142.06183,9.457394,90.48236,9.083786,1.1946459,0.37360764,,,,,,,VARIABLE,229.20948975641136,-2.0336156268911307,true,false,0,true,true,false,true,false,false,true,false,19974.77,3.5728,0.667,1978.1824,1.2959,0.7055,2669.4683,2539.1357,2815.9683
3032065667663408768,1359073906,108.49052372160602,-15.289420049126804,0.33713673974301245,0.022536743,14.959426,-1.3192183115589962,0.022320518,2.454067071833501,0.018871482,95,1.6083999,0.0039964383,0,0,0.9311066,1092.6205,10.234831,336.19003,10.444397,484.3886,9.849966,1.1979291,0.5944309,,,,,,,VARIABLE,229.07423246350615,-2.0633207756326293,false,false,0,true,true,false,true,false,false,true,false,,,,,,,2764.972,2570.7095,2952.5037
3032142324237844864,1394546878,107.61544480919932,-15.082872957417546,0.13372876548738186,0.015788069,8.4702425,-0.2961304443414927,0.013139092,1.4297885449372458,0.01209229,31,,,1,0,1.0971609,4994.3804,12.130032,2026.2228,12.34311,3055.101,11.751464,1.1925281,0.5916462,87.46413,4.9532914,27,35.995567,-1.9924078,0.9957757,VARIABLE,228.5006955632007,-2.7171607748430184,false,false,0,true,true,true,true,false,false,true,false,,,,,,,6001.3022,5570.53,6592.7417
3032042337401100800,1015781769,111.16341478707419,-13.418683671863116,0.17660518735488823,0.024223518,7.29065,-0.7183500186186437,0.024721088,1.6031205563660826,0.020146199,31,,,0,0,1.1721451,303.53955,11.496385,112.2099,11.650211,62.255016,11.180416,1.1925355,0.46979523,,,,,,,VARIABLE,228.63441458832042,1.100654402441462,true,false,0,true,true,false,true,false,true,true,false,26335.02,4.1048,-0.9661,2912.3442,1.6158,0.8827,4125.5063,3813.1025,4801.349
3032054981781572736,1654168689,108.1894715129448,-15.501779548395664,0.8040908708644718,0.03379493,23.793242,-3.104605635997401,0.033494502,2.3625490751323617,0.03080343,31,,,1,0,0.9266024,350.1874,7.7700686,118.94213,7.7346387,77.95538,7.735316,1.1838994,-6.7710876E-4,,,,,,,VARIABLE,229.12829965421238,-2.4188798219993686,false,false,0,true,true,false,true,false,true,true,false,18391.633,3.4945,-0.2821,1212.3971,0.5672,0.3069,1210.3635,1153.5886,1273.7832
4483095801397766272,268126583,272.4600631639595,10.774035027088742,0.33986241020068436,0.040855374,8.31867,0.4588982273358574,0.03877286,3.0358441829804237,0.040454056,31,,,0,0,1.0143108,1183.5785,9.417467,353.91733,9.358128,398.83838,9.484468,1.1617004,-0.12634087,,,,,,,VARIABLE,37.98947053663127,14.067148841595094,false,false,0,true,true,false,true,false,true,true,false,23722.799,3.9372,0.0063,2222.0635,0.454,0.246,2727.7456,2471.1223,3028.0154
2061426663907123584,467380163,305.7562301336778,39.34457703964477,0.7851369101559852,0.011768361,66.71591,-0.18750000541582934,0.011875316,-3.7495940381733903,0.013409302,31,,,0,0,0.9682964,1390.4457,8.916594,458.49225,9.203167,517.2259,8.442726,1.2082471,0.7604408,,,,,,,VARIABLE,77.48711789698295,1.2204664559668503,false,false,0,true,true,false,true,false,true,true,false,19659.8,3.4341,0.2873,1343.2339,1.9957,1.0906,1230.9808,1215.0159,1245.4161
2061457553312825600,1222528756,304.78538949751703,39.273377962824156,0.5097185882220449,0.016616888,30.67473,-2.6385999557293043,0.01641225,-5.773152069915682,0.017350258,31,,,0,0,1.0054544,2657.0664,7.2563868,672.016,7.502397,746.7226,6.8234906,1.2053319,0.67890644,,,,,,,VARIABLE,77.00170448511241,1.798283996970147,false,false,0,true,true,false,true,false,true,true,false,16987.49,2.5024,-0.7237,2394.7034,1.7162,0.9384,1878.2032,1831.2998,1924.7494
2061664119757977344,1540356484,303.0860765887981,38.002076507278716,0.49409824630740695,0.012984372,38.053307,-2.745913253625035,0.015021018,-5.362217551793284,0.01735463,31,,,0,0,0.8835466,2056.0017,9.364941,689.4538,9.49404,720.62866,9.104037,1.1791877,0.39000225,,,,,,,VARIABLE,75.2058157754174,2.1939006975003577,false,false,0,true,true,false,true,false,true,true,false,19311.084,3.4994,-0.2296,1883.4923,1.2973,0.7051,1952.8469,1903.8408,1997.7837
2061666013858471296,246491133,303.0966294729565,38.063946398264626,0.47231486080991153,0.011856639,39.835476,-2.259117906287445,0.013007547,-5.055358553583284,0.013607913,31,,,0,0,0.8461843,2440.9048,9.6675205,907.6899,9.813794,1027.4337,9.37709,1.1838384,0.43670368,-33.883095,12.086624,13,94.06417,0.7332844,0.22847666,VARIABLE,75.26212692470689,2.220932757640106,false,false,0,true,true,false,true,false,true,true,false,19072.596,3.4061,0.0607,2436.575,1.3793,0.7502,2046.5892,2003.4604,2096.3186
2061531358019903360,1617991637,302.321722596966,37.502169449293916,0.5214808775882969,0.01766355,29.522993,-2.98033345368287,0.017419761,-5.661239342393301,0.022216326,31,,,35,0,1.2081752,994.2467,9.609524,314.59622,9.691425,349.74658,9.396876,1.1845269,0.294549,,,,,,,VARIABLE,74.45643505860015,2.427307793800778,false,false,0,true,true,false,true,false,true,true,false,21281.674,3.7459,0.0048,1872.7817,1.1867,0.645,1849.4293,1790.9362,1904.3779
2061703740852988928,554641563,303.37086509981793,38.47941749643194,0.5098325227171872,0.016382014,31.121479,-2.789017614796997,0.015541043,-5.443889360974728,0.019773504,31,,,0,0,0.9127821,2259.3767,8.185679,648.37134,8.491847,687.5454,7.687412,1.2130874,0.80443525,-8.394528,6.364252,21,300.00333,17.568905,0.0,VARIABLE,75.72786523052464,2.269815148316052,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1877.2172,1817.7819,1947.667
3888465791238438400,1648680432,155.44605344902288,15.53434368157629,0.3549803470038353,0.069587365,5.1012187,-13.798200702737185,0.06531521,3.1206757760400183,0.04757299,31,,,0,0,1.1881714,1189.3206,9.939184,477.6216,9.856889,531.486,10.060774,1.1586627,-0.20388508,,,,,,,VARIABLE,223.63056389895524,53.43579940352937,false,false,0,true,true,false,true,false,true,true,false,16664.625,3.4562,0.0044,3551.0994,0.1158,0.0623,2553.033,2134.3308,3346.301
405399562185693440,757256873,24.96558589817728,48.72161252859199,0.37911056371328516,0.03844775,9.86041,-1.2222352808220776,0.036471687,-2.720375645870474,0.039412133,31,,,0,0,1.0208373,2350.9954,9.297181,925.735,9.266331,1275.9185,9.30615,1.1635913,-0.039819717,,,,,,,VARIABLE,131.1081398800909,-13.379869952885947,false,false,0,true,true,false,true,false,false,true,false,,,,,,,2420.2017,2201.942,2693.5935
384823335942218240,226757194,1.4040873760668942,43.401394224827364,0.7185101247375404,0.04357666,16.488417,12.329833562371936,0.03564785,-6.067116118058259,0.02840294,31,,,0,0,0.9817456,160.04515,8.293016,62.461803,8.193828,34.774586,8.382143,1.1823527,-0.18831539,,,,,,,VARIABLE,114.16991467721783,-18.68941720580649,false,false,0,true,true,false,true,false,true,true,false,30152.404,4.1853,-0.7976,1383.1389,0.4101,0.223,1357.3674,1290.8773,1458.9297
2167755515682692864,934033041,309.6732751374085,48.475584145060026,0.664186692521348,0.013836424,48.002773,-2.5871487627030403,0.0187141,-5.582611733233762,0.016103994,31,,,0,0,0.9940299,3606.6438,9.26747,1322.6168,9.393672,1865.2507,9.013927,1.1772921,0.37974453,,,,,,,VARIABLE,86.53755596965532,4.314710708915234,false,false,0,true,true,false,true,false,true,true,false,12708.967,3.4062,0.1988,1286.0869,1.0049,0.5428,1466.6334,1440.0533,1491.3944
391543482293469696,1033976326,8.215010301479285,49.32757532220256,0.3426189099155278,0.032436,10.562922,-3.3066419800736147,0.024793053,-3.505072913244421,0.021981765,31,,,0,0,0.9772395,1013.2235,10.190628,400.174,10.132881,471.48773,10.259482,1.1599027,-0.12660122,,,,,,,VARIABLE,119.82171720411219,-13.431951421766218,false,false,0,true,true,false,true,false,false,true,false,,,,,,,2789.3755,2569.673,3117.4248
2060955935506706560,1527182713,303.70309709982837,38.45402714464363,0.5036020491449504,0.012082524,41.680206,-2.538841030872801,0.012816697,-5.258142795747831,0.0130824335,31,,,5,0,0.97393906,890.7961,9.416125,114.9861,9.666149,132.72392,8.877241,1.2675079,0.788908,,,,,,,VARIABLE,75.85062063530823,2.03902658069701,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1903.3733,1854.9181,1954.788
2060868863612308736,676342115,304.1217360747542,37.9225331883876,0.49271548527252684,0.012987833,37.9367,-2.5249816552441913,0.012632434,-5.62742965897324,0.013766827,31,,,0,0,0.9081141,1434.9314,9.18294,439.748,9.311313,538.03705,8.916006,1.182599,0.3953066,-28.480484,5.233189,14,130.39421,-1.4256707,0.9429745,VARIABLE,75.59189285899073,1.469925415005455,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1956.38,1908.4454,2009.133
2061310596723770752,1731896666,304.7474588779509,38.95395341643107,0.4956255634621414,0.009480054,52.280884,-2.63615985301896,0.009468395,-4.859139896757415,0.009789475,31,,,0,0,0.818844,519.8009,9.885649,149.37955,10.229524,207.47893,9.356595,1.213573,0.8729286,,,,,,,VARIABLE,76.7211179211318,1.6425908241615361,false,false,0,true,true,false,true,false,true,true,false,21054.951,3.4918,0.2969,1942.2517,2.2563,1.2359,1924.4043,1891.1172,1954.9633
2060783174747503872,1348351379,302.6528864576525,37.45849577893143,0.7725464145820077,0.019936651,38.75006,-0.1196295625931747,0.020268349,-4.741132936736477,0.022825915,31,,,0,0,0.88723296,1650.9479,8.426434,644.6344,8.449967,648.7176,8.328119,1.1704965,0.12184811,,,,,,,VARIABLE,74.5628971270268,2.1830643098847875,false,false,0,true,true,false,true,false,true,true,false,21959.953,3.7092,0.0126,1402.4304,0.8766,0.4758,1257.9512,1229.3066,1285.1425
2061036612157184640,1784722079,304.71559268798063,37.79469962262291,0.49299933303940857,0.013212879,37.312027,-2.517382826992996,0.013640296,-5.270947646516401,0.014410564,31,,,0,0,0.9324644,2375.3804,9.822806,1262.1259,10.0217085,1028.2762,9.468984,1.1869197,0.55272484,-38.46112,15.011669,12,87.56954,0.6535985,0.30541667,VARIABLE,75.74905839454571,1.0100486937895616,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1969.5787,1923.5527,2021.8385
2060892644866832512,1316518497,303.51374153713414,37.7583259893728,0.5279367383138501,0.012649351,41.736275,-2.784592823010332,0.0129258735,-5.674413710881069,0.014803977,31,,,0,0,0.84577006,731.06,9.513655,251.48183,9.648441,292.36853,9.241954,1.1811736,0.40648746,,,,,,,VARIABLE,75.1884265769953,1.7779024276172637,false,false,0,true,true,false,true,false,true,true,false,20521.727,3.6072,0.0147,1900.6371,1.3839,0.7531,1818.5602,1783.3824,1864.9929
2061049943735688704,1316805591,304.7229386877829,37.84268810260341,0.5099943059434022,0.01722636,29.605457,-2.6670507061531454,0.017245153,-5.313908490967651,0.019345671,31,,,26,0,0.9974291,2905.5579,8.306414,940.67523,8.539462,973.3585,7.8399577,1.2319626,0.6995044,-16.712952,3.129776,18,243.03079,1.6112076,0.051450428,VARIABLE,75.79197970155619,1.03229539420871,false,false,0,true,true,false,true,false,true,true,false,20983.248,3.289,0.2674,1499.971,1.9113,1.0449,1888.5507,1836.8705,1955.3292
2061242908036996352,1156265188,304.4466538791861,38.032900101431466,0.6250835571020142,0.07292023,8.572155,-3.7234019362864785,0.068918176,-6.797970269219623,0.082478404,31,,,0,0,0.92444533,455.22366,4.5663805,216.90805,4.8183537,155.73817,4.1391163,1.1989204,0.67923737,,,,,,,VARIABLE,75.82676096601502,1.3194392763609224,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1597.6827,1446.7253,1787.0111
2061261324856936960,1186433662,304.3448288082534,38.23565044814441,0.46487100384925767,0.037250545,12.479576,-2.824282359078925,0.037805595,-5.059175540686126,0.041615702,31,,,0,0,2.0261564,1993.4619,6.8624883,622.204,7.092116,473.7891,6.4513664,1.2016703,0.64074945,-1.4105997,3.5527003,22,540.77374,28.00864,0.0,VARIABLE,75.94979927137229,1.4994203219046014,false,false,0,true,true,false,true,false,true,true,false,18202.553,2.3977,-0.2381,3171.6382,1.6729,0.9157,2085.8445,1938.5002,2252.1155
2061089113838868480,962630812,304.9114279316515,38.33586105886695,0.554608562746142,0.012822211,43.25374,-3.668294035318535,0.014007554,-5.966806506238482,0.013776392,31,,,0,0,0.92267084,1063.1364,8.530432,142.81097,8.829389,143.28221,8.089315,1.1825798,0.7400732,,,,,,,VARIABLE,76.2829382102325,1.1881075855113616,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1739.7301,1703.9708,1773.4221
2060943806518726912,1801697962,303.526737550216,38.24395006086261,0.528763577426067,0.010670707,49.55282,-2.536014479283057,0.010700115,-5.369341509622924,0.011785474,31,,,0,0,0.8965724,1263.1432,9.361468,418.42694,9.557814,442.06656,9.003324,1.1906683,0.5544901,,,,,,,VARIABLE,75.59894496507484,2.0378973367793027,false,false,0,true,true,false,true,false,true,true,false,19646.162,3.4267,0.2877,1890.6913,1.6267,0.8866,1831.6664,1797.6117,1865.7268
